,mark,review_text,date
45,10," пятигорск, это место? стереотипы: совковые санатории, веселые студенты квн. пятигорск. это место? стереотипы: совковые санатории, веселые студенты квн.если судить выцветшим фотографиям бабушкиного ридикюля – это что-то диетическое больничным запахом. желания ехать сюда не было, потом, часто бывает, резко стукнуло: пятигорск . купила билеты, забронировала отель поехала, лично познакомилась городом. произошло это марте 2019 года, апреле года состоялась четырнадцатая поездка сюда.я коренная петербурженка, детства, сказать, избалована насыщенной историей красотой северной столицы. любить не однажды. случилось моем случае пятигорском.знакомые часто спрашивают, заняться. зависит того, целью сюда едете, надолго какое время года. точки зрения петербурженки климат пятигорска, да региона (кавказские минеральные воды) – изумительный. любой сезон прекрасно. перво-наперво, солнца. природа балует яркими красками. панорама большого кавказского хребта восхищает. глаза постоянно цепляются силуэты гор: поросших деревьями кустарниками, сплошь покрытых разнотравьем, скалистые уступы. кстати, пятигорска интересная особенность: порой город накрывает плотная облачная крышка. городе висит моросящий дождь, вокруг серенькое уныленькое, боли напоминает петербург. зато вершине машука соседнем бештау вовсю сиять солнце. высоты кажется этим облакам ходить – настолько плотные. крайний случай солнцем сгонять кисловодск (полчаса ласточке ) соседние республики: кабардино-балкарию карачаево-черкесию.пятигорск расположен непосредственно подножия горы машук. некоторых местах город просто наползает склоны. соседних гор машук отличить телебашне вершине. ночью вышка подсвечивается видна издалека.а свое имя город получил другого исполина – пятиглавого бештау. издавна вся эта местность известна пятигорье. переводе тюркского бештау – это пять гор: беш – пять, тау – гора. российский император николай i поступил мудро, выбрав трех предложенных названий именно пятигорск (остальными вариантами ново-георгиевск либо константиногорск). таким образом, уважил историческую память народов, населявших край.хочу отметить, последние года город похорошел. ухаживают. обновляют скверы, парки. ремонтируют дороги, здания. конечно, очень работы. итак, едем пятигорск того, чтобы:лечиться- санаторий. наверное, это самое простое. санаторное лечение назначает врач подобрать санаторий профилю заболевания собственному бюджету. естественно, существует сезонность. мая сентябрь цены высокие. дешевле ездить глубокое межсезонье – это ноябрь (после ноябрьских праздников), вторая половина января – начало марта. набор процедур же, стоимость 2-2,5 раза ниже, гораздо меньше людей. правда, гулять не комфортно: дождь, снег, мороз (в феврале года поймала морозную недельку -16…-18 градусов). весной красота: склоны машука (и других, окрестных гор) покрываются сине-фиолетовыми цветами – сибирской пролеской, крокусами подснежниками. растения занесены красную книгу, поэтому память фотографии, никаких букетиков (это важно!). мае наступает очередь диких маков пионов, рододендронов, магнолий пр. ищут, основном, районе бештау горных плато соседних республик.погулятьсначала куда-то заселиться. предложений жилья много: звездных гостиниц комнат гостевых домах хостелах. обычно снимаем квартиру. целый день гуляем городу ездим окрестностям. едим кафешках. дома завтрак вечерний перекус. пятигорске достаточно интересных кафе, ресторанов. фотогеничны прекрасно выглядят фоточках соцсетях. пятигорск хорош любое время суток, вечером очень красивая подсветка исторической курортной зоны:• парк цветник (лермонтовская галерея, грот дианы, кофейня гукасова)• гора горячая (нагорный парк, китайская беседка, скульптура орла)• эолова арфа – знаменитейшая беседка, символ пятигорска. построена архитекторами братьями бернардацци 1831 году. братья бернардацци работали петербурге (аничков дворец, исаакиевский собор, мраморный дворец), получив приглашение поработать только-только строящемся городе-курорте, решили, стать первыми провинции, остаться средними столице этим своим решением прославили пятигорск самих себя. здания, построенные ими, отличает кажущаяся простота. местный камень травертин ( машукский камень ) – белесый, ноздреватый, сочетается классической строгостью линий излишеств.• михайловский отрог горы машук (на нем расположена эолова арфа) дорожки склону - эффектно выглядит, смотреть горы горячей• академическая галерея (ее называют каменной короной пятигорска )• емануелевский (эмануелевский) парк (рядом эоловой арфой). свое имя парк получил честь генерала георгия арсеньевича емануеля (по происхождению черногорец, снискал славу российской армии наполеоновских битвах). нем пятигорск похорошел принял вид европейского курорта. наши дни парк отреставрирован похорошел действующем мэре города. появились скульптуры персонажей героя нашего времени : печорин, бэла, княжна мэри, максим максимыч. также представлен отрезок трамвайных путей – памятник старой трамвайной линии жд вокзала озеру провал, существовавшей начале хх века.стоит посмотреть попробовать:• маятниковая канатная дорога вершину машука. обратно спуститься же, либо пешком асфальтированной дороге. причем, пойдете пешком, конце спуска упретесь каменные ворота солнца (любви) . разные приметы, сколько какую сторону пройти, обрести счастье. пятигорские молодожены приезжают сюда загса. пойти ворот солнца направо вдоль машука, сначала пройдете мимо поляны песен – сцена открытом воздухе прямо склоне горы, продолжив путь, доберетесь места дуэли м.ю. лермонтова. вершина машука – прекрасное место встречи рассветов. летом обычно стартуем 3 ночи центра пятигорска 4:20 утра приходим вершину. пледик, кофе круассаны собой. попрощаться закатывающимся солнцем темнеющим бештау канатке спуститься вниз (обязательно сверьтесь расписанием сайте канатной дороги).• комплекс домик лермонтова (в качестве сувенира лавке территории музея купила маленькую акварель (бывают исполненные маслом) изображением домика лермонтова. художественной ценности, конечно, никакой, зато теплая рукотворная память. размеры примерно 15 х 20). кстати, музейный комплекс входит дом композитора а.а. алябьева (романс соловей , помните? пятигорске настоящие соловьи толстенькие очень голосистые)чем заняться посмотреть: • пятигорский арборетум (ботанический сад). выходным проводятся обзорные тематические экскурсии. будни работает магазин, приобрести семена саженцы местных растений.• второ-афонский мужской монастырь склоне горы бештау (лучше взять такси попросить подождать), любите пешком ходить, туда такси, обратно спустится город лермонтов (ранее закрытый, т.к. жили сотрудники урановых шахт бештау). • погулять парке победы возле новопятигорского озера (в нем купаться). доехать электричке (не ласточке !) станции новопятигорск пройти 10 минут пешком. кстати, новопятигорском озере (да озере тамбукан, известном своей лечебной грязью) покататься sup-серфе. не пробовавших – самое то, т.к. закрытое пространство нет больших волн. сапах встречают рассветы, провожают закаты, занимаются йогой.• зайти магазинчик местного издательства снег пр. кирова, 37. книг кмв, фотоальбомы, открытки. достойное оформление. прекрасные подарки. есть, правда, увесистые издания (2,5 – 4 кг), почтой заказываю. рекомендую приобрести героя нашего времени - уверена, произведение пятигорск, личность лермонтова посмотрите другими глазами.• минимум посмотреть, искупаться бесстыжих народных ваннах. расположены возле бульвара гагарина (ориентиры кафе сказки востока памятник с. михалкову, смотровая площадка). это небольшие открытые каменные ванны горячей минеральной водой склоне горы горячей. доступ свободный. администрация города повесила табличку, купаться не рекомендовано, люди идут. многие приезжают пятигорск ради этих ванн. чаще межсезонье (жилье дешевле). снимают поблизости комнату 500-700 рублей сутки, каждый день ходят греть больные ноги-руки-спины. говорят, помогает. особый кайф – лежать ванне зимой минус 10 ниже. вода порядка 40 градусов, вокруг инее, горизонте поблескивает ледниками эльбрус.• посетить урок кавказских танцев местных танцевальных студиях. час цыпочках – это похлеще тренировки фитнес клубе. пробовала, знаю. настроение восхитительное. большее уважение местным женщинам, плывущим танце, лебеди.• погулять местному бродвею кучей магазинчиков кафешек. называют проспект кирова пешеходной зоной посередине. жд вокзала приведет цветнику далее академической галерее. • провал. бизнес остапа бендера продаже билетов провал не провалился . знаменитое пятигорское карстовое озеро. раньше доступен лишь сверху, 1858 году открыт пробитый скале тоннель гроту озером. ощутимо пахнет сероводородом, вода голубовато-бирюзового цвета. нише скале образ святого пантелеимона.• лазаревская церковь пятигорский некрополь. кладбище основано 1822 году указанию генерала алексея петровича ермолова (знаковая личность. отец-основатель пятигорска. первоначальным планам начинал застраиваться город), место определил командующий кавказской линии генерал карл федорович фон сталь. рассказывают, оформили место кладбище, сталь сказал, хорошо, первым захоронили какого-нибудь известного человека. сказал умер, оказался самым первым человеком – похороненной известной личностью.• спасский собор – кафедральный собор города. роспись византийском стиле.• прокатитесь пятигорском трамвае. очень протяженные линии, сложном ландшафте (горки, повороты). уехать далеко пределы города.• пятигорский ипподром. действующий. забегах участвуют потрясающе прекрасные лошади. добраться трамвае (посмотрите сайт пятигорского трамвая) либо электричке станции скачки .окрестности (ближние дальние). пятигорске гулять. выезжать окрестным горам. отпуск значительно повысить выносливость привести форму. постоянном движении вверх-вниз контуры тела становятся четче. работает сердечно-сосудистая дыхательная система.• бештау (подняться вершину)• юца (летают парапланеристы)• ессентуки. парк знаменитые источники минеральной воды №4 №17.• кисловодск. национальный парк (рукотворный!!!), площадь порядка 1000 га. курортный бульвар, нарзанная галерея, интерактивный музей визит-центр, дача шаляпина, музей художника ярошенко, знаковая кофейня (память ссср) пончиками (такие пышки петербурге большой конюшенной) молочными коктейлями, плотно поесть можно. парк нужно исследовать пешком, туристические электромобили.• железноводск (прогулка парку вокруг горы железной спуск длинной роскошной лестнице курортному озеру)• медовые водопады (территория карачаево-черкесии – самый длинный россии зиплайн – полеты тросе; скалолазание)• приэльбрусье (заповедник, поляны чегет – чудесный вид эльбрус поляна азау – подъем канатке станции гарабаши, высота порядка 3887 м, прямо склон эльбруса – вершины ладони, не спрятались облаках). • теберда, домбай – красивые величественные горы• плато шаджатмаз – кисловодская обсерватория (есть домики базы отдыха. гулять днем, ночью смотреть звезды своими глазами телескоп)• поездки плато бермамыт плато канжол, джилы-су• поездки другие республики северо-кавказского федерального округа: дагестан, ингушетию, северную осетию, чечню• поездки калмыцкие степи, столицу калмыкии – город элисту• поездки море: азовское, черное каспийское (дагестан). пятигорска ночной поезд адлера. удобно: вечерком сели пятигорске, утром пляже сочи/адлере. поезд анапу.и многое-многое другое.можно успеть кучу – дня, неделями ездить окрестностям, не насыщаясь красотами, снова снова возвращаться сюда. природа способна перевернуть привычный мир. пока не увидишь, не поймешь, такое существовать трех часах лета петербурга. форель местных рек ничуть не хуже финской, домашние сыры колбасы по-своему хороши. просто не сравнивать другими странами. предвзятость суждений – не очень хорошее качество. поэтому выбрасываем мысли, опыт любопытством ребенка окунаемся мир кавказа.как добраться:• самолет аэропорта минеральные воды (полчаса такси пятигорска). нет билетов неудобное время, дорого, попробовать аэропорт города ставрополь. автобусе 2,5 – 3 часа пятигорска. меркам больших городов это не очень далеко. кстати, ставрополь заслуживает пары дней прогулки.• поезд. направление кисловодск. что-то не временем наличие билетов, доехать минеральных вод оттуда такси/автобусе/электричке добраться пятигорска.• междугородний автобус• машина ", 22 мая 2021
46,7," поездка ставропольский край: тихий, провинциальный городок ессентуки шикарный кисловодск. рекомендую посещение именно таком порядке, ессентуки достаточно тихий, провинциальный городок. кисловодск современный, огромным национальным парком активной пешеходной зоной. отпуск занял 10 дней. добирались двухэтажном поезде 004/003. имейте ввиду поезде не кормят, туалетных принадлежностей не выдают. wi-fi смотреть страничке попутчик фильмы. первая остановка новом, современном пассаж. великолепное обслуживание персонал. прекрасная круглосуточная!!! столовая. вкусно недорого. расположен центре, рядом концертный комплекс им. ф. шаляпина, парк, грязелечебница им. н. а. семашко, корпус механотерапии, кафешки, магазин фанагория просковейские вина. входом парк экскурсионные палатки. рекомендую взять гида. наш гид сумел банальную обзорную экскурсию пятигорск сделать очень интересной познавательной (я не любитель обзорок). друзья ездили эльбрус, полном восторге. дальние поездки эльбрус грозный среду, воскресенье. медовые водопады не понравились, время убить . эльбрус не попали из-за погоды, кисловодска съездили долину нарзанов, прекрасно провели время, прошли тропу вдоль горной речки, заезжали смотровую площадку, поели вкусные чебуреки. друзья поездке эльбрус туда заезжали, скомкано быстро - попили водички дальше. экскурсии кисловодска дороже 300 р/чел. соответственно недолгие 14 18 - 700 руб./ 1000; эльбрус 6 утра 19 вечера 1500/1800; грозный 6 утра 23 вечера 2300/2600. сами ездили памятнику иисусу, приятное место прогулки (видимо входит обзорную ессентукам). национальный парк кисловодска колоннады (входа) ездят электромобили подъемника смотровую площадку. сами обошли пешком. ресторан ессентуках обошёлся 3600 руб. салата, горячее овощи гриль, бутылка вина, кофе. кисловодске 4600 руб. такси яндекс дешевое. ессентуков кисловодска 400 руб. кисловодске жили паркотель. самое большое преимущество отеля - это расположение прям национального парка всей жизни города. номер снимали пятом этаже. не стали переплачивать метры, поэтому очень маленький. номере чайник, халаты тапочки простенькие, гель, шампунь, мыло фен. завтраки входят сумму 200 р/чел., взять большую доплатить. время завтрака 8-11 утра. можете спросить ресепшн карту города парка. пассажа, конечно, очень скромно. да персонал какой-то не улыбчивый. целом, галочку поставили, кмв посетили. жалко не попали эльбрус. ", 08 мая 2021
47,10," пятигорск прекрасен, не заглядывать спальные районы... пятигорске сохранилась атмосфера имперского курорта. архитектурные изыски каждом шагу парки тоже. жили двух шагах пара цветник горы горячей, основном гуляли, пешком провала обратно дня. месте устаивало все, город большой выехать немного приделы нашего привычного района обитания выглядит довольно грустно. летом наверно это не сильно бросается глаза. зимой контраст сильный, спальных районах нет нормальных тротуаров.но, представить частью водяного сообщества , несколько моих фаворитов городе:кофейня гусокова парке цветник , которая очень похода пароход. очень приятно сидеть верхней палубе смаковать кофе ванильными булочками. булочки ничего, просто сладкая сдоба, самые вкусные городе.лермонтовская галерея голубых тонах кованным декором. прям дефиле кружевным зонтиком, кино, танцы!сабанеевские ванны (нынче пушкинские) - поразительная архитектура. нереальной красоты порталы изящными арками, вестибюль украшен орнаментальной живописью метлахской плиткой. жаль, не работают, воняют серные ванны, господа. жуть!))и еще, несмотря новое название, пушкин а.с. не был!подняться машук обязательно, красиво любое время года, туман очень атмосферно, вершине получите прогулку облаками возможность визуальнооценить величие эльбруса.по поводу провала, солидарна ильфом петровым — туристическая привлекательность малахитовой лужи сильно преувеличена. спасло полного разочарования факт, пришли рано утром, живописно стелился туман вокруг не души. царские времена озером мостик танцев водяного сообщества , туда спускалась корзина желающими побывать адской бездне . народе ходили легенды, ночам оттуда вылетает огнедышащее чудище губит людей почем зря. запах сероводорода действительно адский. провал огорожен, избежание стихийных несанкционированных купаний.в общем, будете многолюдной экскурсией, точно не поймете шарма места.эх, жаль, корзины отменили. ", 29 декабря 2020
48,8," спасибо пятигорск, не прощаюсь. пятигорске, небыла никогда. вообще, честно говоря, россии не планировала столько путешествовать, решил 2020 год)очень хотелось пеших конных прогулок, трекинга, минеральных вод горных речушек - это представляла поездку. поехала одна, женщина средних лет решила устроить мини отпуск, 3 дня активного отдыха пятигорске. поезда не жалую, да время тратить не хотелось, решено купить авиабилеты. пошла смотреть любимую палочку-выручалочку победу, бинго : 4500 руб, вылет любимого внуково, удобное время 12:00, прилет кавминводы 15:00. гостиницу брала тур агентстве, поэтому трансфер групповой. мерседесе универсале (я такие четыре дамы средних лет, желающих отдохнуть рутины) развезли отелям. дороге познакомились, договорились вместе сьездить экскурсию. агенстве посоветовали отель парк родник фабричной улице. сутки 3 800 это завтрках. расположение отличное, номера просторные чистые, заселили быстро раньше врмени, но! не посмотрела, отеле нет бассейна. территория очень приятная, вид город очень крутой, бассейн, нет... сама виновата, закинула своему турагенту удочку, точнее смс, что, завтра съехать оставшиеся 3 дня отель?утром, завтрака (к слову, завтрк очень вкусный богатый), ехала такси спа-отель хаят, который немого далековат центра, бассейн судя названию спа. мое переселение обошлось штрафов, спасибо девочкам агентсва. хаят очень милый, чистый отель. приятный персонал, вкусная кухня, диетическое меню. заселения ушла гулять город, вернее уехала такси, пешком идти далеко, машуку карабкаться, искать место дуэли лермонтова. стартовал маршрут ворот солнца, писали многие путеводители, брать немного правее, начинаются плоские плиты. подъема, выбрала начала попроще. шла лыжными палками, деле человек бывалый :)))) пол пути вершине смотровая площадка, лавочки. идти приятно, попутчиков много, познакомилась большим количеством интересных людей. машрут занимает прядка двух часов, неспешным шагом остановками. спускалась канатке, пешие спуски не люблю, силы решила пройтись кольцевым маршрутом подножъя машука. ждет сразу: место дуэли лермонтова, комсомольская поляна, провал, эолова арфа.поужинала городе, ресторане скотный двор, кухня очень простая приятная (а оруэл заморочился:). второй день поняла, болит тело (привет машука) последующие 2 дня проведу спа, бассейне спа. кстати, массажитка отеле очень хорошая, сеансов спала младенец. общем экскурсии не попала, читала брошюры отеле) знаю поеду второе свое пришествие, оно думаю очень скоро. спасибо пятигорск не прощаюсь. ", 26 августа 2020
49,8," кисловодск плюсы минусы добрый вечер дамы господа. хочу оставить отзыв г. кисловодск. останавливались гостевом доме люкс. город, природа, воздух, гостеприимство просто отличное. люди подскажут расскажут. парк времена года хорош своему. некоторые нюансы которых не встречал других городах россии.1. туалеты везде платные парке ладно платные ещё не очень чистые.2. очень странно просят наличные деньги, настоять вопросов нет примут карту. (я привык плотить помощи телефон очень удевлен) 3. завидениях живая музыка (а везде) дерут деньги музыкальное сопровождение. (в среднем 100 каждого человека). не жалко те поют скажем мягче петь не умеют кислыми лицами.но хочу повтарися отдых удался нам понравилась! оценка твёрдая 4 ", 30 ноября 2019
50,10," лучшие семейные выходные добрый день! недавно семьёй решили съездить медовые водопады. любим, путешествовать кавказу, природа завораживает, вот, дороге нам открылись такие красивые виды. луга просторы, не уступающие елисейским полям. поехать медовые водопады нам посоветовали друзья, которые бывали остались полном восторге. вот, знаете это действительно очень красивое место, водопады не слишком большие, несколько, разной высоты. вода полагается горных рек чистая, прозрачная. попали дождливую погоду, поэтому долго гулять водопадам нам не удалось. подножия находится замечательное кафе, смогли вкусно покушать полюбоваться прекрасными видами веранды. всё обустроено туристов судя нашей ситуации, бывают круглогодично хорошую, плохую погоду. какие продают вкусности! местные жители сами готовят чак-чак, хворост разными наполнителями, разного вида варенье, числе травами, мёд, ульи установлены неподалёку водопадов. также имеется тарзанка, она, называется, это любителей экстрима, прокатиться прям водопадами. сувенирные лавки избытке любой вкус цвет. забыла сказать, ещё находятся различные конные прогулки, очередь сделали, дети восторге. отдых удался, полюбовались красотами, покушали вкусной еды, накупили сувениров покатались лошадях. ", 20 сентября 2019
51,10," кисловодск — лучший курорт кмв среди городов кмв, еня кажется лучшим именно кисловодск. во-первых, лучший курортный парк терренкурами, широкий прогулочный бульвар, очень отдыхающих,во-вторых какой-то размеренно-расслабленный ритм всем этом. завсегдатаи-курортники оседают несколько недель — отдыхать оздоравливаться.приезжаешь кисловодск поезде (кстати, территории вокзала интересный музей ржд бесплатным входом), сразу встречает красавец куророртный бульвар. нарзанная галерея, колоннада, всё рядом. здания очень нарядные пряничные. заселения санаторий, решили прогуляться городскому парку. очень ухоженный, очень клумб, не парадные естественные, напоминают альпийские горки всюду величественные сосны.в парке очень уютное кафе, чайный домик . не зря кафе называется, ассортимент чаёв предлагается космический! выбор еды не большой, есть, суы, салаты, горячее. официанты, конечно, временами несколько нерасторопны, это простили. помимо прогулок городу лечения сана тории одна цель - косыгинская тропа. зайти тропу трем путям: 1. снизу терренкура, идя санатория орджоникидзе2. долины роз3. сверху спускаясь терренкуру верхней станции канатной дороги. первый третий маршрут пойдет часовой стрелке, второй против часовой-здесь личному восприятию. тропу, кстати, видно вагончика канатной дороги. не пропустить стороны терренкура, смотрите внимательно- терренкур начнет уходить влево красивых скал, вдоль обрыва правее пойдет широкая тропа - туда. лучшего ориентира недавно установлен указатель. ", 01 июля 2019
52,10," целебная вода ессентуков ессентуках весной впервые. отдыхала санатории. поездкой читала отзывов городе интернете. мои представления не совпали увиденным, хотя ессентуки мне, , понравились, оказалось другим - лучше, интереснее. например, другим оказалось расположение куротного парка. парк состоит двух частей.один низине, овраге, вверху ним. вверх ведут низины лестницы разных времен, тропинки. деревья парка основном лиственные. небольших строений дореволюционной поры: ротонды, беседки. отреставрированно, заброшено. своя прелесть. видно, стараются восстанавливать старину. интересны жилые дома центральной части города, которые видела недалеко парка. дома старые, 1-2 этажные, некоторые производят впечатление развалюшек. середина дома остатком старого купеческого особняка, датированного 1911 годом, нему сторон прилеплены деревянные ,покосившиеся ,верандочки. таких миксов старины 80-ми много. ещё городе большая курортная зона, находятся основном санатории, 29, не считая гостиниц. движение машин дорогам ограничено. знаменитое здание грязелечебницы, практичести символ города, старинных апартаментах приличную плату принять натуральные минеральные ванны, грязи изобилие ещё ряд процедур. торговая развлекательная жизнь бьет вокруг центральной площади города. очень понравилось кафе солохи , район площади. повар любит своё дело. заказали 4 блюда, отменно вкусными. люблю кофе десерты, многих кофейнях. отмечу кафетерий миндаль , вернее это кондитерский бутик, гоголя 6, улица универмагом, площади. тихо, очень чисто, уютный интерьер мягкими креслами, десерты вкусные, кофе тоже. впервые этих краях, съездила обзорные экскурсии ближайшим городам. почему пришелся душе железноводск. хотя пятигорск очень интересный кисловодск хорош. съездила водопады. сказать, водопады неплохи, экскурсиях мало, людей, страждущих увидеть, (автобусов 8 привозят), добавьте ещё навязчивую мишуру кабардинских чайных домиков, торговые ряды, катания лошадях, фото орлами прочее, хотя это кого-то развлекает. экскурсионных фирм много, идентичны, ездили тремя, разницы никакой. 6 экскурсий попалась женщина, рассказывающая вдохновением, талантливый экскурсовод. звали евгения, лет 50 ей. это человек, влюбленный не свой край, людей. ещё съездила станицу суворовскую купаться бассейнах термальными (они минеральные) водами. это недалеко ессентуков, 20 минут маршруткой (101 жд вокзала). личному опыту советую идти не бассейн, брать личную ванну. цена одна-350 р. прием ванн гораздо гигиеничние, общий бассейн ( воду естественно не хлорируют). вода очень действенная, одного раза стало больному колену. кстати цена натуральной минеральной ванны грязелечебнице стоит 660 рублей. поэтому людям выгоднее ездить суворовскую лечебными ваннами. ещё ессентуках понравился парк победы. гуляли территории санатория виктория. пионерское детство вернулась, антураж тех лет абсолютный, приятно пройтись. конечно, самое главное туда едут, это целебная вода. люди успешно лечат проблемы желудка, поджелудочной, стабилизируют диабет. пила предписанию врача жкт воду ессентуки 4 новую теплом виде. вкус нравилась ессентуки -4. источнике людей, сезон. санаторий апреле забит полностью, неожиданно, оказалось сезон марта. воду ессентуки -17 источника врачи считают очень агрессивной из-за сильной минерализации, поэтому редко кому советуют. источнике №17 самое малое количество людей, 5-6 человек. бювет красивый, мавританском стиле. исторический. очень вкусный воздух тех краях, видимо из-за предгорий, говорят ионизированный, полезный. ", 18 мая 2019
53,7," отдыхали кисловодске декабре 2018 года. поездка понравилась, климат очень приятный. нюанс которыми столкнулись, кому полезна эта информация.1)в кисловодске фирменный магазин кисловодского фарфора, находится ул. губина. купили фарфоровые вазы подарок, серии феникс. цена небольшой вазы 2950 руб. продавцы уверяли, магазин производителя цены самые низкие, везде дороже. скиду сделали 5% нехотя, наличный расчет, карте какую. следующий день уехали пятигорск бродвее, таком фирменном магазине, те самые вазы , цена 650 руб. дешевле! покупайте пятигорске !2)решили поехать экскурсию, эльбрус. посмотрели погоду, выбрали среду. рядом колоннадой стоят экскурсионные фирмы, подошли дарина. продавец экскурсий светлана очень любезна купили неё, внесли 50% предоплаты. нам сказали ждите вами свяжутся скажут номер автобуса заберут. прождали понедельник, вторник вечером стали звонить сами. нам отвечают, экскурсия не состоится причине не укомплектованности автобуса. попросили отправили другую экскурсию, т.к. четверг уезжаем домой, ответ, мин водах мало туристов не набираются группы. попросили передать другим экскурсионным фирмам, желающие поехать, нам ответили, кого заказов нет, ждите нового года, наплыва туристов. это шок ! придя себя, не теряя надежды попасть среду эльбрус, вторник вечером 20.00 нашли сайте фирму эдельвейс, позвонили туда, нам ответили, нет проблем, заберут удобном месте среду попадете эльбрус. автобус полный, экскурсия прошла отлично, нам очень понравилось! советую обходить стороной фирму дарина, т.к. можете легко не попасть запланированную экскурсию испортить настроение!а целом кмв нам очень понравились ! ", 29 декабря 2018
54,10," отлично провёл время души тела. детства влюблён прекрасный город. мне, мальчишке, выросшему жаркой ставропольской степи, не видевшему настоящего леса, всё понравилось городе. снимали мамой комнату время улице парковой, улицу находился великолепный парк, примерно километрах двух, находилось городское озеро. время мало интересовали достопримечательности, интересовался парками, покушать мороженного покататься аттракционах, ещё великолепный, недавно построенный кинотеатр россия . мамой заходили посмотреть дневные фильмы, сеансов платной поликлинике.уже зрелом возрасте, бывая друга гостях не удавалось детально ознакомиться великолепием городка году выпала возможность сделать это. получил путёвку санаторий колос решил, 18 курортных дней посвящу исследованию замечательных мест города.встретил кисловодск небольшим дождиком, это не редкость июне, не понятно почему кисловодск называют городом-солнца? ехал жд санатория такси. пути увидел недавно отреставрированную колоннаду обрадовался её нынешним видом, последнее моё посещение начале нулевых, представляла жалкое зрелище.приняли санатории радушием. немного отдохнув номере разобрав вещи, моим соседом отправились ужином попить нарзану нарзанную галерею погулять курортному парку. увидеть колоннаду поближе сделали небольшой круг вошли парк неё. вблизи выглядит ещё краше, вид парка отсюда просто восхитителен. нарзанная галерея предстала нашему взору всём великолепии, внутри блистая стерильной чистотой. попив отправились зеркальному пруду. всё время делал прошлые свои посещения парка, существует поверие, нужно бросить несколько монет пруд, отдых удался. вообще-то курортный парк слишком большой это настоящая сокровищница достопримечательностей кисловодска познакомиться ними всеми просто не мыслимо несколько часов дней.на следующие выходные намечено поездка канатной дороге её осуществили, расскажу раз. ", 16 августа 2017
55,10," очень хочу побывать там. добрый день! хочу поделиться своими впечатлениями отдыхе кисловодске. мужем отдыхали санатории имени димитрова втором корпусе. принципе санатория остались приятные впечатления. конечно, не пять звезд, вполне прилично. хорошо, санатория свой бювет не нарзан, славяновская, желающих подлечить желудок немаловажно. кисловодск все-таки курорт не желудочников, тех, хочет поправить систему кровообращения. этому способствует огромный, шикарный парк. октябре, сожалению, долине роз отцвело, таком состоянии производит самое приятное впечатление. верхней площадки парка, которую добраться воздушном трамвайчике, не хотите идти пешком, хорошую погоду увидеть снежные шапки эльбруса, нам, кстати, удалось сфотографировать. же, нарзан. организм, измученный нарзаном (ильф петров) прекрасно чувствует целый год принятых ванн. это две основные достопримечательности кисловодска. каскадная лестница, например. около 200 ступенек (сама считала), хорошая тренировка сердца сосудов. любители экскурсий могут съездить эльбрус, близлежащие города пятигорск лермонтовским местам, железноводск, ессентуки. ", 06 июня 2017
56,10," насыщенный активный отдых городов кавказских минвод железноводск самым спортивным . да, курортный парк не блещет благоустроенностью, кое-что разрушается, равно очень красивый (остатки былой роскоши ), пешеходные тропы горы - терренкуры - надо! ходили-бродили целый день. накачали ноги, устали сожгли кучу калорий, наверное. итоге уставшие, очень довольные. виды вершины горы развалка (на фото) стоит. общем, мои рекомендации: 1) обязательно подняться вершину горы развалка устроить пикник; 2) дойти пещеры вечной мерзлоты; 3) дойти пещеры первобытного человека; 4) прогуляться курортному парку. железноводске 2 раза, небо немного затянуто облаками и, моему превеликому сожалению, вершину эльбруса не увидела. кстати, не любите не можете каким-то причинам долго гулять пешком, путь вышеуказанных пещер сократить: именно подняться гору автомобиле (навигатор помощь). ", 15 мая 2017
57,8," будете кисловодске - обязательно посетите песчаная гора кольцо расположена подъезде кисловодску. пару лет назад трудом нашла это место, году указатели, и, конечно, помог навигатор. ехать сюда стоит только, нет дождя - подъем кольцо довольно экстремальный даже, нет осадков (можно легко подскользнуться). подножия висит надпись: подниматься подходить близко горе строго запрещено - дело том, периодически хрупкий песчаник обваливается. это останавливало нашего человека?)) самые наблюдательные найдут грунте останки древних окаменелостей. хотя, конечно, большая часть холмика утоптана многочисленными туристами. горы открывается красивый вид окрестности.впечатления омрачают многочисленные наскальные надписи , сожалению, не древних людей, вполне современных. не лень им... кстати, подножия горы мини-рыночек местными сувенирами. практически все: магнитиков меховых ковров. цены здесь, всему курорту, примерно одинаковые. ", 12 мая 2017
58,7," реально мерзлота )) начала небольшое пояснение: грот вечной мерзлоты рядышком - пещера. это разных места. грот ничем не примечателен (расщелина скале). рекомендую посетить именно пещеру.ориентиры того, проще найти мерзлоту - кафе избушка лесника . сюда добраться, машине навигатору (а чуть-чуть пройти гору), пешочком пешеходной тропе терренкуру прямо железноводска (в случае прогулка одну сторону займет часа 2-3).пещера представляет тоннель метров 300, которого, действительно, идет холод. поэтому летом, жару, желаете исследовать глубины, запаситесь теплой одеждой (хотя кофта длинным рукавом). туристы редко доходят конца, обследовали весь тоннель - конце сужается. принципе интересного не наблюдали, поэтому просто зайти несколько метров вглубь не заморачиваться . и, кстати, найти пещеру, придется немножко попотеть : указатели не доводят самого места, шли практически наугад, пока не встретили других туристов. ", 12 мая 2017
