,mark,review_text,date
85,9," отдых дикарем сочи отдыхали сочи дикарем этим летом. хочу сказать мнение отдых россии слишком дорогой ошибочно. основные наши затраты связаны дорогой ехали поездом. считаю не стоит покупать супер дорогие путевки просто купить билеты лететь отдых самолетом ехать поезде, мы. месте проблем выбрать жилье любой кошелек. дикарем отдыхаю сочи давно сколько помню раньше родителями конечно. сочи - это любимый морской город, никуда не хочу ехать, знаю уже, искать чтото просто супер! природа пляжи устраивает отдохнуть небольшие деньги . ",23 апреля 2016
86,10," восхитительная экскурсия, 33 водопада очень понравилась экскурсия 33 водопада, время провели супер! водопадами поляна огромных размеров, продают местное вино чачу, это дают дегустировать. нам посоветовали сначала посетить водопады, дегустировать, сделали. нам не удалось попасть 33 водопада, доступ нижним водопадам, верхним могут попасть горные козлы. дегустации вез автобус очень веселой компанией. проезжали реку, названия которой не помню, переводе запомнила означает уносящая лошадей , т.е. очень быстрая. осенью жаркого сухого лета река мелкая, проплешинами, которым собственно ехали. интересный день получился, незабываемый активный. огромное спасибо организаторам экскурсоводу, таки красоты всякой россии – море, сочи сфере просто кладезь, посмотреть провести время познавательно. ",23 апреля 2016
87,10," дендрарий весной дендрарий весной – это просто потрясающее явление! межсезонья средней полосы россии приезжаешь набирающую силу весну! воздух – словно лесу дождя, вокруг цветет зеленеет. возможность – послушайте экскурсовода. вроде растения давно привычные знакомые, равно узнаешь что-то интересное, например, бамбук – это злаковое, секвоя названа имени вождя племени индейцев.вход парк марте 2016 –250 рублей (посещение нижнего парка входит билет) нижнем парке помимо белых черных лебедей живет очень общительный дикообраз – дети восторге. ",01 апреля 2016
88,10," весна сочи днях посетили парк южные культуры адлере, очень красиво цветет, жена восторге посещали 8 марта, сказала - это лучший подарок праздник! ",10 марта 2016
89,10," зима сочи ))) сочи снег! согласитесь, этих словах определенный диссонанс. бывают исключения, как, например, году. дети жутком восторге, да взрослые особо не протестуют. такое увидишь, учитывая глобальное потепление. вчера вечером стал свидетелем совершенно необычного явления. районе сочинского мемориала, завокзальном районе –то местный умелец вырезал снега настоящую скульптуру, символизирующую приход 2016 года. снеговиков, лепят, такое… я, например, живу давно вижу подобное впервые. очень понравилось, спасибо креативное мышление мастерство. жаль, это ненадолго кстати, особых проблем январский снег жителям гостям не доставляет. регулярно убирают тротуаров, дороги посыпают песком, коммунальщики справляются. ",28 января 2016
90,10," сентябре прошлого года сочи.. привет всем! сентябре прошлого года посчастливилось побывать сочи. десять дней пролетели одно мгновение. впечатлений море, позитив зашкалил допустимые пределы. побывал практически везде. и, курортах красной поляны, горе ахун, чайных домиках, даче сталина. особенно понравился сочи-парк , который находится олимпийском парке. впервые и, честно говоря, поначалу не поверил своим глазам. это действительно уровень дисней-лэнда. очень горд нашу страну, сочи построена такая сказка. рекомендую всем, особенно кого дети! ",21 января 2016
91,10," сочи любимый курорт, москва живу... каждый приезду холодную, серую москву хочу вернуться обратно сочи, плевать, не обслужили, пусть говорят, дорого, люблю сочи нравится пусть неидеален же... любимый курорт! ",20 января 2016
92,9," крещенских купания сочи россию заметает снегом, сочи накануне крещенских купаний + 17 (!). такая температура это время года фиксировалась 1970-м году. некоторые старожилы помнят 1948-й год, столбик термометра 18 января поднялся 21 градуса. сочи прорубей не было, наверное, времен ледникового периода, поэтому горожане совершают омовения морской воде, которую заранее освящают служители церкви. традиции крещенские купания проходят 4-х районах курорта. гости красной поляны также могли совершить священный обряд не выезжая пределы горного кластера. примеру это сделать бассейне горнолыжного курорта роза хутор , вода которого заранее освящена. кстати, сравнению побережьем лыжных трассах, равно горах снега отбавляй. нет особенного, просто это настоящая субтропическая зима. ",20 января 2016
93,7," олимпийском парке ноябре 2015 года. впечатления двоякие. одной стороны гордость россию – это сделали! стороны..этот район адлера полностью закатан бетон. выбирая проживание гостиницах рядом олимпийским парком решайте – готовы провести свой отпуск зелени, которой сочи предостаточно? все-таки решитесь – берите собой ролики – место идеально подходит катания.теперь самом парке. приходить туда вечернее время включается подсветка объектов. посещение парка бесплатное. удобства туристов парку ходят мобили. стоимость проезда зависит количества человек. это составило 300 р. двоих взрослых. детей 6 лет взять аренду машину педальным приводом – стоимость 200 руб. 30 мин.к 19:00 привозят организованные группы, посмотреть шоу фонтанов. принципе, рядовому туристу вполне хватит 2 часов осмотр фотографирование объектов. ",17 ноября 2015
94,1," будьте осторожны! приехали сочи первый своей машине,о платных стоянках не знали,никаких знаков нет.припарковали машину мор.вокзале знаков эвакуатора не стояло куча машин.в итоге пока гуляли,машину увезли!вот приехали подмосковья не местные,машину увезли телефонов нет служб эвакуации че го!!!пришлось тупо ловить людей узнавать звонить.потратили кучу времени пока узнали увезли машину (разумеется самую дальнюю штраф.стоянку)неужели сделать поблажку отдыхающим!???ну пусть штраф увозить машину не местными номерами???чтобы люди бегали,искали,нервничали,тратили время деньги?мы узнали это злачное место эвакуаторщиков гаишников особенно приезжих наживаются.честно ехать город (хотя очень красивый) не хочется.не гостеприимный. ",02 ноября 2015
95,1," ужасные пляжи лоо сочи 1 7 сентября. решили отдохнуть лоо, увидели состояние пляжа, просто ужаснулись, поселка море течет речка-говнотечка. ребенком 5лет, уговорить, воду не заходил не нырял. соседи гостинице посоветовали принимать что-то абсорбирующее, как-то продержаться. уходили подальше купаться, все-таки ребенок заболел, сильная рвота. пришлось ехать больницу. отдыхающих, свозят дагомыскую инфекционную больницу, больница очень большая, вся переполненная. кого температура, кого понос, кого рвота, кого всё вместе. работать больнице некому, одна медсестра 17 палат. поступлении больницу ждали 2 часа, попасть палату что-то сделали. второй день поняла, давать взятки, обратили внимание, капельницу ставили утра, не вечеру. одно безобразие. так-что подумайте прежде поехать детьми. ",29 сентября 2015
96,1," пребывание сочи нахожусь сочи, последний лет 10 назад, море очень грязное бактерий, пахнет мочей, отдыхающие экономят 20 рублей туалет, купаться не рекомендую, ездим купаться дикие пляжи подальше города. подьезде сочи большие пробки, самом городе не особо. ездили олимпийские обьекты имеретинский район, понравилось, море боле менее чистое, расписывать особо не когда, просто хотел предупредить, море г. сочи купаться опасно здоровья. европе закрыли подобные пляжи. ",22 августа 2015
97,1, жалоба администрация пляжа не обеспечивает подьезд пляжу инвалидам охраник грубит занимается не законным сбором денег парковку внутри пляжа забором проезжей части иза таких работников страдают инвалиды простые граждане прошу помощи внаведении порядка пляже фазатрон прилегающей территории ,11 августа 2015
98,9," горный кластер. комплекс горная карусель . мае рамках экскурсии олимпийскому сочи посетили горный кластер. понравился комплекс горная карусель , сочетающий европейский сервис вполне приемлемые цены услуги. друзья, отдыхавшие зимой, очень рекомендуют. узнали, обширная программа летнего отдыха, тем, кому приелся пляжный вид досуга, интересно. ",27 июня 2015
99,9," каждый год сочи отдыхаем сестрой, стараемся хотя недельку вырваться, обычно предварительно оплачиваем аппартаменты винсент, рады качеству обслуживания, качество чистота жилья очень важна, не смотря то, отдыхаем незначительный период времени! ",27 февраля 2015
100,3," делать нечего самый обыкновенный парк аттракционами, который любом областном городе. запомнился хамством кассах выкачиванием денег. получается парк поделен сектора, действует своя карта посещения аттракционов. нигде не написано, данная карта действительна определенном секторе, деньги положенные карту не возвращаются. получается ребенок катался одних тех каруселях несколько раз. ",06 августа 2014
101,1," совковая помойка цене дороже лазурка франции… совковая помойка цене дороже лазурка франции… это сочи говорят местные, звучит очень смешно сочи-адлер это помойка завышенным ценником. отдых сочи-адлере стоит дороже, лазурном берегу франции, дожили. отдых каннах обойдется раза дешевле российской дыре. грубят, разводят деньги, сервис уровня совка, плати все, вход выход налог, залог. грязно воняет, валяется куча мусора, пляжи троечку. местные пытаются впарить кислотные бодяги называя это вином бешеные деньги. такого уровня разводилова нигде не видел. крым выглядит разы адекватнее дыры. греция ваще прекрасна те деньги турции египте шиковать системе включено . сходить крутой ресторан красивым видом лазурный берег 2 минутах каннской красной дорожки дешевле, сходить сочинские забегаловки. совет сэкономьте деньги отдохните каннах, монако антибах. отдыхать сочи это вообще не разумно. ", 18 апреля 2023
102,1," отдых сочи просто дорогой ад!!! адлер.08.2022 г. райский берег гостевой дом.хотела отпраздновать свой юбилей,а итоге испортили весь отпуск здоровье 🤦‍♀️зараза каждом шагу 😡 ,а аптеки зарабатывают 😡утром хилак форте купили 850р улице чкалова,а 4 часа стоил 2400р 😳вы бредите люди??? прилетели адового райского берега 🤦‍♀️ встретила женщина ольга аэропорту , договаривались микроавтобус 1000р , итогу просто заказала нам такси 700р.🤦‍♀️ привезла сначала гараж утверждала, это очень хорошие предложения побережье 🤦‍♀️ отказались поехали адов берег 🤦‍♀️ поставили фактом, цена резко повысилась 500р итогу 5000р 😡очень наглая обманщица эта ольга 😡 врет, это отель, самом деле просто риелтор не добросовестный 😡и причем сначала общались анастасией предоплату отправляли ей, резко заболела вообще оказалась не опытным менеджером чисто случайно не предупредила повышении цен😡 ,а ещё бронь номера трёхместный,а четырёх местный,а итогу нам предоставили двухместный четырёх местный 😡такое оставлять просто так, кругом обман вытягивание денег 🤦‍♀️номера ужасном состоянии 🤦‍♀️пружины матрасах торчат, мебель сломана, свет постоянно вырубают 😡короче обходите стороной этих людей это место!!! номера этих обманщиц напишу, кому нужно, не попались удочку мошенниц! ольга 89184012729!!! анастасия (типо администратор) 89189059824. единственная радость это массажист чкаловском пляже - армэн 👍😃бог массажа ", 31 августа 2022
103,2," не адекватный цене качеству отдых. отдых испорчен сторон.все дорого: отель, перелет, кафе, фрукты, лежаки пляже. недоброжалательное, грубое отношение.деньги берут не малые не вкладывают благоустройство.пляж чайка: 400 рублей лежак, грязь, вонь, душевые где-то краям встречаются, плесневелые доски не становиться, смотреть противно. туалетов нормальных нет. вода море грязная, не прозрачная, хотя вход мелкая галька.пляж роза хутор: 700 рублей лежак, полотенце 200 рублей, столиков лежакам нет, души туалеты новее, возле чайки. море хуже - такое не прозрачное, вход - крупные булыжники, ноги ломать, морю дорожек нет. вся забота обслуживающего персонала заключается том, ветер - закрывайте зонты-тюльпаны, переселяйтесь навесы забору.вообщем, не делается отдыхающих. неужели вывезти булыжники хотя-бы входа море, привезти мелкой гальки, песка, сицилии делают. цены лежаки выше, испании италии. отели дороже, оаэ (10 дней 3-х звездах убогим полупансионом ужином двух блюд выбор, отсутствием выпечки десертов 300 м моря приравнивается цене году отдыхом 10 дней фуджейре 5-ти звездах включено дорогой алкоголь берегу индийского океана (шикарная прозрачная вода рыбками, черепахами другими красотами), кучей бассейнов очень приветлевым персоналом. благоустройство номеров, которых все, чистоту, качество уборки оаэ отдельно хочется отметить.да, державу обидно. отдых курортах адлер-сочи -обдираловка не качественные услуги, не безопасный отдых негативное отношение туристам. пляжи переполнены людьми, лежащими своих полотенцах ковриках, которые не состоянии заплатить дорогие лежаки.только олимпийские объекты стоит посмотреть, остальное имеет запущенный вид. часто отсутствуют тротуары, очень узкие, да стоящими машинами. ", 19 июля 2022
104,4," ферма экзархо, сочи: ехать нет? подробно опишу.не советую ехать сюда слишком отдалённых районов. слишком хлопотно, не стоит. автобусе добраться пересадками, это долго, выгодно. назад автобус ходит расписанию, ждать долго. выгодно одни, одним делать особо нечего. семьей, вызвать такси, цене выходит одинаково. такси горах трудно вызвать, туда ещё доедете, обратно...в итоге нормальному сможете приехать своей/арендованной машине.будьте готовы,если приехали автобусе, придётся минут 8 подниматься очень крутой горе... заходите, стоит касса. взяли билеты детский/взрослый 350/550 (то сюда входит все, конюшня козы тд). итоге, конюшню не пустили, ещё накричали, хотя заходили туалет, который находится конюшне!(туалет кстати ужасный, развёрнуться, пукнуть (извините),весь за... т.е грязный... бумага была, спасибо. начала разбираться, сказали экскурсии идут определённое время, которое не попали... обидно, деньги заплачены, никто не предупредил, итоге ещё должна не пойми сколько ждать экскурсию !вода очень мутная, рыб не видно, выплывают голодные. козочки утки самые крутые. баранам пройти невозможно, куча мух вонь ужасная. не думайте, сделаете кучу фоток, особо фоткаться негде. вид красивый, лавочек. сайте говорят, гулять будете около 2-3 часов. итоге, не спеша 40 минут успеете посмотреть абсолютно все. интернет, это плюс, мобильный горе не станет). неусмотренность, же. честно, заявлено столько животных, столько птиц. куры, петухи.. думала лебеди,фазаны.... месте фермы добавила хотя лису бобров🤔ресторан очень понравился. заказали 2 хачапури по-аджарски хачапури нарта. официант очень добрый, запаковал то, не доели коробку пакет. принесли еду минут 20, очень вкусно. думала лодочка больше. цены хачапури лимонады везде.лайфхак: кассе сказали, идёте ресторан,платить не надо🤦🏼‍♀️то говорите, забронирован столик, пропускают! косарь двоих заплатила, ещё ресторане две тыщи поели... (а посчитайте ещё проезд🤷🏼‍♀️) получается, деревне, детей, не планируете лететь воздушном шаре, не планируете сидеть ресторане, кататься лошадях кормить коз, делать нечего! это доплачивать))) гордским деткам интересно посмотреть коров, рыбок лошадок (если пустят😁). общем кассе наживаются па людях, будьте готовы. ", 14 июля 2022
105,2," деньги дерут все, являясь местным жителем, знакомым данным туристическим объектом, привозила сюда своих друзей, которые приезжают навестить сочи. году возмущена ценами грубостью персонала. начну того, самом низу, въезде поставили будку собирают 25 руб человека проход (курортный сбор) 120 руб машины, хочешь проехать верхнюю парковку. самих чайных домиках угощение стоит 550 руб человека (еще декабре 350), просто хочешь сделать фотографии посмотреть, внутри, это стоит 100 руб человека. причем смотреть особо нечего.очень нелюбезная администратор имени марина неловольно заявила нам, это дом-музей это плата входные билеты. деньги убрала карман. попросила дать нам входные билеты, отправила кассиру, которая продает чай. сказала, не нужен чек якобы купленный чай, хочу получить входной билет дом-музей , который заплатила, долго не могла понять, это оформить. наконец, пробила чек, написано, это оплата экскурсионно-туриститческие услуги . поинтересовалась, имеется виду почему экскурсионные услуги не оказаны, никто не смог ответить вопрос. ", 15 июня 2022
106,8," посмотреть стоит посетили гору ахун сентябре 2021. приехали своей машине. дорога тяжеловата, серпантин. само место красивое, интересное. рядом башней разных скульптур, лавочек сувенирами, кафе. цена билета 200 р, 18:00 300р. башни открываются очень красивые виды. природа чудесная. целом понравилось. нашу поездку омрачила одна ситуация. рядом башней встретили девушку аниматора костюме ангела. сразу взяла оборот мою дочь стала говорить кучу приятных слов просить позировать, фотографировать. задней мысли это сделала. говорит поблагодарить актера. платите 1000 рублей! отказалась, требовала оплатила услуги. категорически сказала нет сказав обманщица заранее не предупреждала этом, вообще сама навязала нам это. потребовала удалить фотографии телефона ещё корзины. стояла душой контролировала это делаю. вобщем очень не приятно было. не знаю пожаловаться, запретили такую деятельность. это чистой воды развод! ", 10 сентября 2021
107,9," поездкой целом довольна. сочи отдыхала первый раз. получилось, пришлось пожить двух отелях разных районах. первый адлере алые паруса . немного отеле: номер стандарт балконом неплохой, нет фена не кладут шампунь мыло, своё. еда себе, выбор никакой. вечером нет, говориться ешь дали. не нравится не ешь. не рекомендую брать отель ужином. остальное неплохо. место отдыхали оживлённое, инфраструктура набережной оставляет желать лучшего. самой набережной таковой нет, одного места другое, не делать крюк приходится ходить рельсам ( опыт). кафе столовых, вкусно не дорого покушать много. торговцев много, голодными, раздетыми подарков не останетесь. следующий отель котором пришлось прожить двое суток это garden hills хостинском районе сочи. честно сказать пожалела,что сразу не приехала сюда. немного номере, взяла самый дешёвый двое суток всего. номер маловат ехать долго брать побольше, одна места хватило. еда неплохая, шведский стол утро вечером не бояться, не хватит приходить любое время. бассейн хороший, лежаков много. общее впечатление хорошее. одно но, находиться горке. подниматься отелю тяжеловато. ходит трансфер отеля пляжа обратно. зато очень хорошая красивая местность. набережная очень понравилась. погулять днём вечером. очень достойно. посетила дендрарий, понравилось особенно жару. не далеко пляжа. общем впечатление осталось положитеное прогулок. общем сочи понравился. красной поляне олимпийском. очень достойно. поэтому рекомендую. ", 23 августа 2021
108,10," топ 20, нужно обязательно сделать отдыхе сочи. топ 20, нужно обязательно сделать отдыхе сочи. 1) искупаться море. 2) почувствовать йогом пляже, пробираясь раскаленным острым камням воды. 3) купить резиновые тапочки купания. 4) купить чачи ларьке разлив. 5) купить чачи прилавка грузина. 6) перепить чачи. 7) разочароваться чаче, перейти чаек конца отпуска. 8) полюбоваться видами гор канатках.9) прыгнуть вперед огромной очереди полупустую кабину канатной дороги, помахав любителям толпиться ручкой. 10) устроить пешие прогулки горам, проклиная свете торжественно обещая отпуска серьезно заняться спортом. 11) выпить баночку холодного пива возле водопада, которому 30минут хреначил гору. 12) поесть столовых первое второе, булочку компот. (как садике) 13) поесть макдаке розе хутор. розе хутор, теме 😀14) поесть домашней пыльной чучхелы. 15) посмотреть шоу фонтанов олимпийском парке. 16) взять напрокат самокат, кататься имеретинской набережной вокруг поющего фонтана. 17) чудом никого не сбить самокате, котором катаешься, выпив чачи. 18) дать носу андрею миронову чокнуться чачей юрием никулиным возле морского порта. 19) сфоткаться каждой фигурой парке ривьера г. сочи. 20) вернуться сочи раз. ", 25 октября 2020
109,8," медленно, верно приближаемся красной поляне следующая остановка нашей группы пути красной поляне высоте примерно 280 метров уровнем моря, местечке названием чвижепсе. название означает вода, дарующая радость .здесь обнаружены уникальные минеральному составу воды, отведать которые привозят туристов. вход оборудованную территорию нужно заплатить 100 рублей. воды пить, сколько захотите. не думаю, пить нужно много, вода лечебная. железа, лития бора. воду рекомендуют космонавтам. набирать ограничений, вас, конечно, собой емкости. нет, бутылки купить месте. вода поступает источников, находящихся глубине около тысячи метров. вокруг оборудована зона отдыха, получившее название медвежий угол . подтверждение увидеть деревянные скульптуры медведей, которые украшают территорию. полюбоваться фонтаном, который полюбили сентиментальные натуры, мечтающие светлой любви. повязав ленточку, которую прикупить же, нужно загадать желание. водится, оно непременно сбудется. самая длительная остановка прибытием красную поляну обед заранее запланированном туристической фирмой месте. сделали заказ отправились соседнее помещение дегустацию меда вина. нам рассказали, замечательный мед , целебный час трав горных растений какое вкусное вино. мед, чай, чачу вино попробовать. цены, взгляд, завышенные. насильно никто не заставляет покупать. поездку время пробовала мед. понравился, хороший.туристическая стоянка тематически оформлена представлена самый южный форпост городов российских. природа, конечно, красивая.обед, принципе, неплохой. заказала салат кавказский уху форелью. сытый желудок продолжать путь добраться, наконец, главного пункта, обозначенного названии нашей экскурсии. оставалось несколько километров. ", 15 октября 2020
110,10," остановка ахштырском ущелье первая остановка пути красную поляну состоялась ахштырском ущелье. место это удивительное красоте. горным камешкам бежит река. берегам реки горных склонах рвутся ввысь величественные деревья. конце сентября мзымта показалась нам спокойной, мирной безопасной горах. это обманчивое впечатление. не случайно мзымта означает бешеная . река не доставляла множество проблем местным жителям период таяния снегов сезон дождей. строптивый характер мзымту полюбили спортсмены-экстремалы. те, кому хочется пощекотать нервы получить приличную дозу адреналина, могут посетить высотный парк развлечений пройти высоте 207 метров самому длинному мире подвесному мосту скайбридж . мост виден нам виден трассы берега реки. нем одновременно находиться 3000 человек. самые бесстрашные могут спрыгнуть моста, конечно, применением специального оборудования. кроме того, не робкого десятка, следует финансово подготовиться. прыжок смельчаку придется заплатить 17 тысяч рублей. тоненькая нить середине фотографии - это немалая сумма, улетевшая пропасть несколько секунд. река продолжает свое течение адлерском районе впадает черное море. ", 11 октября 2020
111,8," сочи. групповая экскурсия: плюсы минусы находиться целый день пляже - это не меня, поэтому заказала экскурсию красная поляна . делала это интернете. оказалось, выбрать экскурсию месте. предложений множество. месте будет, думаю, немного дешевле, примерно 100 рублей. выбрала большой автобус? сама не знаю. плюс, комфортабельный. минус, собрать 50 человек разных отелей. это ушло намного часа. период информации экскурсовода практически не было. можно, конечно, это время почистить телефон, удалить ненужные фотографии, поделиться родственниками друзьями новостями. связь интернет городу хорошие. большим минусом назвала то, молодые родители, также бабушки дедушки выезжают многочасовые групповые экскурсии маленькими детьми. сомнения, это современно. это причиняет массу неудобств другим путешествующим. например, рядом мной сидела семья (мама, бабушка дедушка) двумя детьми, одному которых не двух лет, второму несколько месяцев. экскурсия началась 10.30, закончилась 21 час. это выдержали дети, родители окружающие?... автобусе годовалый ребенок. ну, же, нюансы оставляю. проехали мимо образовательного центра сириус , проводятся специальные смены одаренных детей всей россии. пути красной поляне, находясь имеретинской низменности, увидели окна автобуса олимпийские объекты: грандиозный стадион фишт , организованы торжественные церемонии открытия закрытия игр 2014, ледовый дворец айсберг , укомплектованный современным оборудованием используемый не проведения спортивных соревнований различного уровня, развлекательных шоу, конькобежный центр адлер - арена , построенный виде овала, действующей сегодня академией тенниса другие. обычно, экскурсия завершается посещением шоу поющего фонтана, не случилось. проходили гонки формула - 1, из-за перекрыты некоторые улицы, фонтан не работал, транспортные пробки значительно увеличились. слову, возвращались маршрутом, олимпийские объекты центр сириус вечерней подцветке выглядели потрясающе. жаль, окна автобуса сделать хорошие фотографии практически невозможно.ну, направились дальше, горы. путь красной поляны занимает имеретинской низменности минут 40. это, ехать остановок. остановки предусмотрены программой каждые 10-15 мнут пути, прибыли красную поляну примерно 2 половиной часа. целом, интересно. ", 10 октября 2020
