,mark,review_text,date
82,1,"
Разочарование Если говорить о сервисе-просто ""0"". Нет сервиса. Цены-если владелиц частной гостиницы заметит, что вы можете заплатить больше, или заплатите, или идите дальше. Цены фрукты-дороже чем в Сибири. В глазах сочинцев горит лишь одна мысль как Вас обуть. )) Рекомендую не менять крупные купюры на мелкие. Останетесь без части денег.)) Фокус простой. Не доложил одну купюру. После пересчёта, взял в руки, пересчитал. Передал недостающую купюру и отдал остальное, а в конце у Вас не хватает купюр. ))) Неприятно? И так во всём.  Ехать в Сочи не рекомендую, категорически.
      
      
",11 августа 2016
83,10,"
Хочу поделиться впечатлениями о поездке в Сочи в середине июня 2016 года. Мы с сыном были в Сочи 12 лет назад. В связи с большой перестройкой за последние годы решили обновить свои ощущения.  Заранее выбрали экскурсию на Красную Поляну, предварительно прочитав отзывы туристов об экскурсоводах. Выбор пал на Белоцерковскую Галину. Нас встретила молодая симпатичная женщина. И поехали на ""приоре"" (такую машину мы выбрали) на экскурсию. Живописные ущелья- Ахцу, Ахштырское. Канатная дорога на 2.3 км. (сердце замирало от такой высоты), Роза Хутор, Красная Поляна. Побывали на горнолыжных курортах, в Амеретинке (чистейшем экологическом место в районе Адлера). И везде нас сопровождал наш гид -Галина. Галина- человек увлекательный, рассказывает много интересного, человек очень любящий место, в котором живёт, и еще деликатный (что немаловажно). Впечатлений масса - все ПОЗИТИВНЫЕ!. Остались очень довольны экскурсией!!! 
      
      
",04 июля 2016
84,8,"
Кусочек лета и счастья Приезжали в Сочи на свадьбу, хотелось немного познакомиться с достопримечательностями, но ни одна из стандартных экскурсий не устроила. Спасибо замечательному экскурсоводу Белоцерковской Галине, она поняла наши пожелания и сделала индивидуальную экскурсию, учитывая наше свободное время и наши пожелания. Все было на высшем уровне! Мы увидели водопады, Красную поляну и старую дорогу, погуляли по набережной Роза Хутор, увидели Олимпийский парк! Много увидели, погуляли и узнали много интересного, используя только то короткое время, которым обладали. Знакомство с Сочи удалось, туда снова хочется вернуться! Спасибо волшебному гостеприимному городу и Галине. (с такси небольшие проблемы, плохо находят клиентов и не приезжают вовремя - вызывали по 3 раза)
      
      
",06 июня 2016
85,9,"
Отдых дикарем в Сочи Мы отдыхали в Сочи дикарем этим летом. Хочу сказать что мнение о том что отдых в России слишком дорогой ошибочно. Основные наши затраты были связаны с дорогой хоть мы и ехали поездом. Я считаю что не стоит покупать супер дорогие путевки можно и просто купить билеты и лететь на отдых самолетом или же ехать на поезде, как мы. И на месте всегда без проблем можно выбрать жилье на любой кошелек. Дикарем отдыхаю в Сочи давно сколько себя помню уже много раз раньше с родителями конечно. Сочи для меня - это любимый морской город, Никуда больше не хочу ехать, все тут знаю уже, зачем искать чтото еще Просто супер!  Природа пляжи все устраивает и отдохнуть можно и за небольшие деньги .
      
      
",23 апреля 2016
86,10,"
Восхитительная экскурсия, 33 водопада Мне очень понравилась экскурсия на 33 водопада, время провели супер! Перед водопадами есть поляна огромных размеров, где продают местное вино и чачу, все это дают дегустировать. Нам посоветовали сначала посетить водопады, а потом уже дегустировать, мы так и сделали. Конечно нам не удалось попасть на все 33 водопада, так как доступ есть только к нижним водопадам, а к верхним могут попасть только горные козлы. После дегустации нас вез автобус с очень веселой компанией. Мы проезжали реку, названия которой я не помню, но в переводе запомнила что  означает «уносящая лошадей», т.е. очень быстрая. Мы были осенью и после жаркого сухого лета река была мелкая, даже с проплешинами, по которым мы собственно и ехали. Интересный день получился, незабываемый и активный. Огромное спасибо организаторам и экскурсоводу, все таки красоты всякой  в России – море, и Сочи в этой сфере просто кладезь, есть на что посмотреть и где провести время познавательно.
      
      
",23 апреля 2016
87,10,"
Дендрарий весной Дендрарий весной – это просто потрясающее явление! После межсезонья средней полосы России приезжаешь в набирающую силу весну! Воздух  – словно в лесу после дождя, вокруг все цветет и зеленеет. Если будет возможность – послушайте экскурсовода. Вроде и растения давно привычные и знакомые, но все равно узнаешь что-то интересное, например, что бамбук – это злаковое, а секвоя названа по имени вождя племени индейцев.Вход в парк в марте 2016 –250 рублей (посещение нижнего парка входит в билет) В нижнем парке помимо белых и черных лебедей живет и очень общительный дикообраз – дети были в восторге.
      
      
",01 апреля 2016
88,10,"
Весна в Сочи На днях посетили парк «Южные культуры» в Адлере, очень красиво все цветет, жена в восторге посещали 8 марта, сказала - это лучший подарок на праздник!
      
      
",10 марта 2016
89,10,"
Зима в Сочи ))) Сочи и снег! Согласитесь, в этих словах есть определенный диссонанс. Но бывают и исключения, как, например, в этом году. Дети в жутком восторге, да и взрослые особо не протестуют. Когда еще такое здесь увидишь, учитывая глобальное потепление. Вчера вечером стал свидетелем совершенно необычного явления. В районе сочинского мемориала, что в Завокзальном районе какой –то местный умелец вырезал из снега настоящую скульптуру, символизирующую приход 2016 года. Ну снеговиков, конечно лепят, но чтобы такое… Я, например, хоть и живу здесь давно вижу подобное впервые. Очень понравилось, спасибо за креативное мышление и мастерство. Жаль, что все это ненадолго Кстати, особых проблем январский снег жителям и гостям не доставляет. Его регулярно убирают с тротуаров, дороги посыпают песком, коммунальщики справляются.
      
      
",28 января 2016
90,10,"
В сентябре прошлого года был в Сочи.. Привет всем! В сентябре прошлого года мне посчастливилось побывать в Сочи. Десять дней пролетели как одно мгновение. Впечатлений море, позитив зашкалил все допустимые пределы. Побывал практически везде. И, на курортах Красной Поляны, и на горе Ахун, и в чайных домиках, и на даче Сталина. Особенно понравился «Сочи-Парк», который находится в Олимпийском парке. Я здесь был впервые и, честно говоря, поначалу даже не поверил своим глазам. Это действительно уровень Дисней-Лэнда. Я очень горд за нашу страну, за то что в Сочи была построена такая сказка. Рекомендую всем, особенно тем у кого есть дети!
      
      
",21 января 2016
91,10,"
Сочи мой любимый курорт, Москва где я живу... Каждый раз по приезду в холодную, серую Москву хочу вернуться обратно в Сочи, плевать, что где то не так обслужили, пусть говорят, что дорого, но я люблю Сочи мне все нравится пусть неидеален но все же... мой любимый курорт!
      
      
",20 января 2016
92,9,"
Крещенских купания в Сочи Россию заметает снегом, а в Сочи накануне крещенских купаний было почти + 17 (!). Такая температура в это время года уже фиксировалась в 1970-м году. Некоторые старожилы помнят и 1948-й год, когда столбик термометра 18 января поднялся до 21 градуса. Конечно в Сочи прорубей не было, наверное, со времен Ледникового периода, поэтому горожане совершают омовения в морской воде, которую заранее освящают служители церкви. По традиции крещенские купания проходят во всех 4-х районах курорта. Гости Красной Поляны также могли совершить священный обряд не выезжая за пределы горного кластера. К примеру это можно было сделать в бассейне горнолыжного курорта «Роза Хутор», вода которого была заранее освящена. Кстати, по сравнению с побережьем на лыжных трассах, равно как и в горах снега хоть отбавляй. И здесь нет ничего особенного, просто это настоящая субтропическая зима.
      
      
",20 января 2016
93,7,"
На один раз Были в Олимпийском парке в ноябре 2015 года. Впечатления двоякие. С одной стороны гордость за Россию – мы это сделали! А с другой стороны..этот район Адлера полностью закатан в бетон. Выбирая проживание в гостиницах рядом с Олимпийским парком решайте для себя – готовы ли вы провести свой отпуск без зелени, которой в Сочи предостаточно? Если все-таки решитесь – берите с собой ролики – место идеально подходит для катания.Теперь о самом парке. Лучше приходить туда в вечернее время когда включается подсветка всех объектов. Посещение парка бесплатное. Для удобства туристов по парку ходят мобили. Стоимость проезда зависит от количества человек. У нас это составило 300 р. на двоих взрослых. Для детей от 6 лет можно взять в аренду машину с педальным приводом – стоимость 200 руб. за 30 мин.К 19:00 привозят организованные группы, чтоб посмотреть шоу фонтанов. В принципе, рядовому туристу вполне хватит 2 часов на осмотр и фотографирование объектов. 
      
      
",17 ноября 2015
94,1,"
Будьте осторожны! Приехали в Сочи в первый раз на своей машине,о платных стоянках не знали,никаких знаков нет.Припарковали машину на мор.вокзале где опять же знаков эвакуатора не было и стояло куча машин.В итоге пока мы гуляли,машину увезли!Вот мы приехали из Подмосковья не местные,машину увезли у нас  ни телефонов нет служб эвакуации НИ ЧЕ ГО!!!Пришлось тупо ловить людей и узнавать куда звонить.Потратили кучу времени пока узнали куда увезли машину (разумеется на самую дальнюю штраф.стоянку)Неужели нельзя сделать поблажку отдыхающим!???Ну пусть штраф но зачем увозить машину с не местными номерами???Чтобы люди бегали,искали,нервничали,тратили время и деньги?Мы потом узнали только что это злачное место эвакуаторщиков и гаишников особенно на приезжих наживаются.Честно больше ехать в этот город (хотя он очень красивый) не хочется.Не гостеприимный.
      
      
",02 ноября 2015
95,1,"
ужасные пляжи в Лоо Были в Сочи с 1 по 7 сентября. Решили отдохнуть в Лоо, но как увидели состояние пляжа, просто ужаснулись, из поселка в море течет речка-говнотечка. Были с ребенком 5лет, ну как его уговорить, чтобы он в воду не заходил и не нырял. Соседи по гостинице посоветовали принимать что-то абсорбирующее, чтобы хоть как-то продержаться. Уходили подальше купаться, но все-таки ребенок заболел, была сильная рвота. Пришлось ехать в больницу. Всех отдыхающих, свозят в Дагомыскую инфекционную больницу, больница очень большая, вся переполненная. У кого температура, у кого понос, у кого рвота, а у кого всё вместе. Работать в больнице некому, одна медсестра на 17 палат. При поступлении в больницу ждали 2 часа, чтобы попасть в палату и наконец что-то сделали. На второй день поняла, что надо давать взятки, чтобы на тебя обратили внимание, чтобы капельницу ставили с утра, а не к вечеру. Одно безобразие. Так-что подумайте прежде чем поехать с детьми. 
      
      
",29 сентября 2015
96,1,"
Пребывание в Сочи Нахожусь в Сочи, последний раз был лет 10 назад, море очень грязное много бактерий, пахнет мочей, отдыхающие экономят 20 рублей на туалет, купаться не рекомендую, ездим купаться на дикие пляжи подальше от города.  На подьезде к Сочи большие пробки, в самом городе не особо. Ездили на олимпийские обьекты в Имеретинский район, все понравилось, море тоже боле менее чистое, расписывать особо не когда, просто хотел предупредить, что в море в г. Сочи купаться опасно для здоровья. В Европе бы закрыли все подобные пляжи.
      
      
",22 августа 2015
97,1,"
жалоба администрация пляжа не обеспечивает подьезд к пляжу инвалидам охраник грубит и занимается не законным сбором денег за парковку внутри пляжа и за забором на проезжей части иза таких работников страдают инвалиды и простые граждане прошу помощи внаведении порядка на пляже фазатрон и прилегающей территории
      
      
",11 августа 2015
98,9,"
Горный кластер. Комплекс ""Горная Карусель"". В мае в рамках экскурсии по Олимпийскому Сочи посетили горный кластер. Больше всего понравился комплекс ""Горная Карусель"", сочетающий в себе европейский сервис и вполне приемлемые цены на услуги. Друзья, отдыхавшие здесь зимой, тоже очень его рекомендуют. Узнали, что есть обширная программа летнего отдыха, тем, кому приелся пляжный вид досуга, будет интересно.
      
      
",27 июня 2015
99,9,"
Мы каждый год в Сочи отдыхаем с сестрой, стараемся хотя бы на недельку вырваться, обычно предварительно оплачиваем аппартаменты у винсент, всегда рады качеству их обслуживания, потому что качество и чистота жилья для нас очень важна, даже не смотря на то, что отдыхаем незначительный период времени!
      
      
",27 февраля 2015
100,3,"
Если уж совсем делать нечего Самый обыкновенный парк с аттракционами, который есть в любом областном городе. но мне он запомнился хамством в кассах и  выкачиванием денег. Получается что парк поделен на три сектора, где действует своя карта для посещения аттракционов. Нигде не написано, что данная карта действительна только в определенном секторе, а деньги положенные на карту уже не возвращаются. Получается мой ребенок катался на одних и тех же каруселях по несколько раз.
      
      
",06 августа 2014
101,1,"
Совковая помойка по цене уже дороже чем Лазурка во Франции… Совковая помойка по цене уже дороже чем Лазурка во Франции… «Это же сочи» говорят местные, звучит очень смешно так как сочи-адлер это помойка с завышенным ценником. Отдых в сочи-адлере сейчас стоит дороже, чем на Лазурном Берегу во Франции, дожили. Сейчас отдых в Каннах обойдется вам почти в два раза дешевле чем в этой российской дыре. Вам здесь грубят, Вас тут разводят на деньги, сервис уровня совка, плати за все, за вход за выход а еще налог, залог. Еще тут грязно и воняет, валяется куча мусора, пляжи на троечку. Местные всегда пытаются впарить кислотные бодяги называя это «вином» за бешеные деньги. Такого уровня разводилова я нигде еще не видел. Крым выглядит в разы лучше и адекватнее этой дыры. Греция ваще прекрасна за те же деньги или в Турции или Египте можно шиковать по системе «Все включено». Сходить в крутой ресторан с красивым видом на лазурный берег в 2 минутах от каннской красной дорожки дешевле, чем сходить в эти сочинские забегаловки. Мой вам совет сэкономьте деньги отдохните лучше в Каннах, Монако или Антибах. Отдыхать сейчас в сочи это вообще не разумно.
      
", 18 апреля 2023
102,1,"
Отдых в сочи просто дорогой ад!!! Адлер.08.2022 г. Райский берег гостевой дом.хотела отпраздновать свой юбилей,а итоге испортили весь отпуск и здоровье 🤦‍♀️зараза на каждом шагу 😡 ,а аптеки на этом зарабатывают 😡утром хилак форте купили за 850р на улице Чкалова,а через 4 часа он уже стоил 2400р 😳вы бредите люди??? Мы только прилетели из этого адового райского берега 🤦‍♀️ нас так же встретила женщина Ольга в аэропорту , договаривались на микроавтобус за 1000р , а по итогу просто заказала нам два такси по 700р.🤦‍♀️ привезла нас сначала в какой то гараж и утверждала, что это очень хорошие предложения на побережье 🤦‍♀️ мы отказались и поехали в адов берег 🤦‍♀️ нас так же поставили перед фактом, что цена резко повысилась на 500р по итогу на 5000р 😡очень наглая обманщица эта Ольга 😡 врет, что это ее отель, а на самом деле просто риелтор не добросовестный 😡и причем сначала мы общались с Анастасией и предоплату отправляли ей, а потом она резко заболела и вообще оказалась не опытным менеджером и чисто случайно не предупредила о повышении цен😡 ,а ещё была бронь на два номера один трёхместный,а другой четырёх местный,а по итогу нам предоставили двухместный и четырёх местный 😡такое нельзя оставлять просто так, кругом обман вытягивание денег 🤦‍♀️номера в ужасном состоянии 🤦‍♀️пружины в матрасах торчат, мебель сломана, свет постоянно вырубают 😡короче обходите стороной этих людей и это место!!! Номера этих обманщиц напишу, вдруг кому нужно, чтобы не попались на удочку мошенниц! Ольга 89184012729!!! Анастасия (типо администратор) 89189059824. Единственная радость у нас была это массажист на чкаловском пляже - Армэн 👍😃бог массажа
      
", 31 августа 2022
103,2,"
Не адекватный по цене и качеству отдых. Отдых испорчен со всех сторон.Все дорого: отель, перелет, кафе, фрукты, лежаки на пляже. Недоброжалательное, а иногда грубое отношение.Деньги берут за все не малые и ничего не вкладывают в благоустройство.Пляж Чайка: 400 рублей лежак, грязь,  вонь, душевые где-то по краям встречаются, но на эти плесневелые доски не то что становиться, смотреть противно. Туалетов нормальных нет. Вода в море грязная, не прозрачная, но хотя бы вход мелкая галька.Пляж Роза Хутор: 700 рублей лежак, полотенце 200 рублей, столиков к лежакам нет, души и туалеты чуть новее, чем возле Чайки. Но море еще хуже - такое же не прозрачное, вход - крупные булыжники, только ноги ломать, к морю  дорожек нет. Вся забота обслуживающего персонала заключается в том, что чуть ветер - закрывайте зонты-тюльпаны, переселяйтесь под навесы к забору.Вообщем, ничего не делается для отдыхающих. Неужели нельзя вывезти булыжники хотя-бы из входа в море, привезти мелкой гальки,  а лучше песка, как в Сицилии делают. Цены за лежаки выше, чем в Испании или Италии. Отели дороже,  чем в ОАЭ (10 дней в 3-х звездах с убогим полупансионом с ужином из двух блюд на выбор, отсутствием выпечки и десертов в 300 м от моря приравнивается по цене в этом же году с отдыхом 10 дней на Фуджейре в 5-ти звездах все включено даже дорогой алкоголь на берегу Индийского океана (шикарная прозрачная вода с рыбками, черепахами и другими красотами), с кучей бассейнов и очень приветлевым персоналом. Благоустройство номеров, в которых есть все, чистоту, качество уборки в ОАЭ отдельно хочется отметить.Да, за державу обидно. Отдых на курортах Адлер-Сочи -обдираловка за не качественные услуги, не безопасный отдых и негативное отношение к туристам. При этом пляжи переполнены людьми, лежащими на своих полотенцах и ковриках, которые не в состоянии заплатить за дорогие лежаки.Только Олимпийские объекты стоит посмотреть, остальное имеет запущенный вид. И еще часто отсутствуют тротуары, или очень узкие, да еще и со стоящими на них машинами.
      
", 19 июля 2022
104,4,"
Ферма Экзархо, Сочи: ехать или нет? Сейчас все подробно опишу.Не советую ехать сюда из слишком отдалённых районов. Слишком хлопотно, того не стоит. На автобусе можно добраться с пересадками, это долго, но выгодно. Назад автобус ходит по расписанию, ждать опять же долго. Выгодно если вы одни, но одним там делать особо нечего. Если с семьей, лучше конечно вызвать такси, по цене выходит одинаково. Но такси в горах трудно вызвать, туда вы ещё доедете, а вот обратно...В итоге по нормальному сможете приехать только на своей/арендованной машине.Будьте готовы,если ли вы приехали на автобусе, то вам придётся минут 8 подниматься по очень крутой горе... Как только вы заходите, стоит касса. Мы взяли билеты детский/взрослый за 350/550 (то есть сюда входит все, и конюшня и козы и тд). Но в итоге, на конюшню нас не пустили, так ещё и накричали, хотя мы заходили в туалет, который находится в конюшне!(туалет кстати ужасный, ни развёрнуться, ни пукнуть (извините),весь за... т.е грязный... Ну хоть бумага была, на том спасибо. Когда я начала разбираться, мне сказали что эти ""экскурсии"" идут в определённое время, в которое мы не попали... Обидно, деньги заплачены, никто не предупредил, а в итоге я ещё должна не пойми сколько ждать эту ""экскурсию""!Вода очень мутная, рыб почти не видно, выплывают только когда голодные. Вот козочки и утки тут самые крутые. К баранам пройти невозможно, куча мух и вонь ужасная. И не думайте, что сделаете кучу фоток, особо фоткаться негде. Конечно вид красивый, много лавочек. На сайте говорят, что гулять вы будете около 2-3 часов. Но в итоге, не спеша за 40 минут вы успеете посмотреть абсолютно все. Но тут есть интернет, это плюс, потому что если у вас мобильный на горе у вас его не станет). Тут уже моя неусмотренность, но все же. Ну честно, заявлено что столько животных, столько птиц. Ну куры, петухи.. Я то думала лебеди,фазаны.... Я бы на месте фермы добавила хотя бы лису и бобров🤔Ресторан очень понравился. Мы заказали 2 хачапури по-аджарски и хачапури нарта. Официант очень добрый, даже запаковал то, что не доели в коробку и пакет. Принесли еду минут за 20, все очень вкусно. Но думала лодочка будет больше. Цены на хачапури и лимонады как и везде.Лайфхак: на кассе сказали, что если идёте в ресторан,платить не надо🤦🏼‍♀️то есть говорите, что у вас забронирован столик, и вас пропускают! А я косарь за двоих заплатила, ещё и в ресторане на две тыщи поели... (а теперь посчитайте ещё проезд🤷🏼‍♀️) Получается, если вы были в деревне, если вы без детей, не планируете лететь на воздушном шаре, не планируете сидеть в ресторане, кататься на лошадях и кормить коз, делать вам тут нечего! Ну а за все это надо доплачивать))) А гордским деткам будет интересно посмотреть на коров, рыбок и лошадок (если пустят😁). В общем на кассе наживаются па людях, будьте готовы.
      
", 14 июля 2022
105,2,"
Деньги дерут за все, что только можно Являясь местным жителем, хорошо знакомым с данным туристическим объектом, иногда привозила сюда своих друзей, которые приезжают навестить меня в Сочи. В этом году была возмущена ценами и грубостью персонала. Начну с того, что в самом низу, на въезде поставили будку и собирают по 25 руб с человека за проход (курортный сбор) и 120 руб с машины, если хочешь проехать на верхнюю парковку.  В самих чайных домиках угощение стоит 550 руб на человека (еще в декабре было 350), а если просто хочешь сделать фотографии или посмотреть, что внутри, то это стоит 100 руб с человека. Причем смотреть там особо нечего.Очень нелюбезная администратор по имени Марина  неловольно заявила нам, что это дом-музей и это плата за входные билеты. Деньги при этом убрала в карман. Когда я попросила ее дать нам входные билеты, отправила меня к кассиру, которая продает чай. Когда я сказала, что мне не нужен чек за якобы купленный у них чай, а я хочу получить входной билет в ""дом-музей"", за который я заплатила, она долго не могла понять, как же ей все это оформить. Наконец, она пробила мне чек, где было написано, что это оплата за ""Экскурсионно-туриститческие услуги"". Когда я поинтересовалась, что имеется в виду и почему экскурсионные услуги мне не оказаны, никто не смог ответить мне на этот вопрос.
      
", 15 июня 2022
106,8,"
Посмотреть стоит Посетили гору Ахун в сентябре 2021. Мы приехали на своей машине. Дорога была тяжеловата, серпантин. Само место красивое, интересное. Рядом с башней много разных скульптур, лавочек с сувенирами, кафе. Цена билета 200 р, после 18:00 уже 300р. С башни открываются очень красивые виды. Природа чудесная. В целом понравилось. Только нашу поездку омрачила одна ситуация. Рядом с башней мы встретили девушку аниматора в костюме ангела. Она сразу взяла в оборот мою дочь и стала говорить ей кучу приятных слов и просить ее позировать, а меня фотографировать. Я без задней мысли это сделала. А потом она говорит надо поблагодарить актера. Платите 1000 рублей! Я отказалась, а она требовала чтобы я оплатила ее услуги. Тогда я категорически сказала нет сказав что она обманщица и заранее не предупреждала об этом, и вообще сама навязала нам все это.  Тогда она потребовала удалить все фотографии с телефона и ещё из корзины. Стояла у меня над душой и контролировала как я это делаю. Вобщем очень не приятно было. Не знаю даже куда пожаловаться, чтобы запретили такую деятельность. Это чистой воды развод!
      
", 10 сентября 2021
107,9,"
Поездкой я в целом довольна. В Сочи отдыхала первый раз. Так получилось, что пришлось пожить в двух отелях и в разных районах. Первый был в Адлере ""Алые паруса"". Немного об отеле: номер стандарт с балконом неплохой, нет фена и не кладут шампунь и мыло, надо своё. Еда так себе, выбор никакой. Вечером его совсем нет, как говориться ешь что дали. Не нравится не ешь. Не рекомендую брать этот отель с ужином. Все остальное было неплохо. Место где мы отдыхали было оживлённое, но инфраструктура набережной оставляет желать лучшего. Самой набережной как таковой нет, иногда из одного места в другое, чтобы не делать крюк приходится ходить по рельсам ( был такой опыт). Кафе и столовых, где можно вкусно и не дорого покушать много. Торговцев тоже много, голодными, раздетыми и без подарков не останетесь. Следующий отель в котором мне пришлось прожить двое суток это Garden Hills в Хостинском районе Сочи. Честно сказать пожалела,что сразу не приехала сюда. Немного о номере, взяла самый дешёвый потому что на двое суток всего. Номер конечно маловат если ехать на долго надо брать побольше, но я была одна мне места хватило. Еда неплохая, шведский стол и утро и вечером и можно не бояться, что не хватит и приходить в любое время. Бассейн хороший, лежаков много. Общее впечатление хорошее. Есть одно но, он находиться на горке. Подниматься к отелю тяжеловато. Ходит трансфер с отеля до пляжа и обратно. Но зато очень хорошая и красивая местность. Набережная мне очень понравилась. Есть где погулять и днём и вечером. Все очень достойно. Посетила дендрарий, понравилось особенно в жару. Он тоже не далеко от пляжа. В общем впечатление осталось положитеное от прогулок. В общем Сочи мне понравился. Были мы и Красной поляне и в Олимпийском. Все очень достойно. Поэтому рекомендую.
      
", 23 августа 2021
108,10,"
Топ 20, что нужно обязательно сделать на отдыхе в Сочи. Топ 20, что нужно обязательно сделать на отдыхе в Сочи. 1) Искупаться в море. 2) Почувствовать себя йогом на пляже, пробираясь по раскаленным острым камням до воды. 3) Купить резиновые тапочки для купания. 4) Купить чачи в ларьке на разлив. 5) Купить чачи из под прилавка у грузина. 6) Перепить чачи. 7) Разочароваться в чаче, перейти на чаек до конца отпуска. 8) Полюбоваться видами гор на канатках.9) Прыгнуть вперед огромной очереди в полупустую кабину канатной дороги, помахав любителям толпиться ручкой. 10) Устроить себе пешие прогулки по горам, проклиная все на свете и торжественно обещая себе после отпуска серьезно заняться спортом. 11) Выпить баночку холодного пива возле водопада, к которому ты 30минут хреначил в гору. 12) Поесть в столовых первое второе, булочку и компот. (Как в садике) 13) Поесть в макдаке на Розе Хутор. Кто был на Розе хутор, тот в теме 😀14) Поесть домашней пыльной чучхелы. 15) Посмотреть шоу фонтанов в Олимпийском парке. 16) Взять напрокат самокат, и кататься на них по Имеретинской набережной и вокруг поющего фонтана. 17) Чудом никого не сбить на самокате, на котором ты катаешься, выпив чачи. 18) Дать по носу и Андрею Миронову и чокнуться чачей с Юрием Никулиным возле морского порта. 19) Сфоткаться с каждой фигурой в парке Ривьера г. Сочи. 20) Вернуться в Сочи еще раз.
      
", 25 октября 2020
