,mark,review_text,date
70,3,"
Будьте внимательны при выборе гостиницы. Море прекрасное,.город красивый.Но неудачный выбор гостиницы может испортить отдых и настроение.Так случилось с нами.Начитались рекламы и восторженных отзывов и выбрали ""Домик у пляжа"" на ул.Революционной.Полный отстой.!!! Теснота,старая мебель,с водой проблемы,шумно,кондиционер чуть дышал.Непонятно-откуда эти восхищенные отзывы?
      
      
",11 марта 2017
71,10,"
Не делайте из города свинарник! Город прекрасен,но только в период с ноября по май. Местные купаются всего 3-4 раза за сезон. Кому не нравится инфекции. От куда же они берутся?Часто слышишь,как отдыхающие посылают детей сделать ""дела""в море. И взрослым,очень трудно пройти 20 м до туалета. Потом эта же вода попадает им в организм,и они заболевают. Круговорот.Видела,как девушку рвало в море. Это ужасно.Летом город трещит по швам.Утром страшно идти по городу. Кругом куча мусора,бутылок от пива. Где допили,там и бросили. Они же приехали,им все можно.Немного аккуратности,соблюдений элементарных правил гигиены и все будет хорошо.
      
      
",05 марта 2017
72,5,"
Дорогой курорт Краснодарского Края. С Московскими ценами. Главная достопримечательность это набережная. Много страшненьких памятников. Каые на каждом шагу, пытаются переорать друг друга. Кухня ниже среднего, так как персонал сезонный, текучка большая. Море это бухта, со всеми вытекающими. В сезон все поголовно болеют ротовирусом, больницы переполнены. Гальку привозят самосвалами. Она больше похожа на щебень.  Местное население ездит купаться в Прасковеевку, море там открытое, значительно чище, чем в Геленджике. Из развлечений аквапарк золотая бухта, небольшие расшатанные канатки. Цены на проживание завышены в разы. Местные в сезон готовы сдать все, даже место в сарае. Местных фруктов мало, в основном все привозное по бешеным ценам. Распространители экскурсий навязчивых, за руки хватают лишь бы купили у них экскурсию. Из плюсов чистота на улицах, парках, набережной. 

",22 ноября 2016
73,1,"
Осторожно вирус! Пляж, действительно оборудован неплохо, туалеты грязные, проверки похоже заранее проплачены, рядом с детской и игровой площадкой место для курения, нет спусков для инвалидов, грязная песочница для детей, огромное количество медуз после ветра..Главное-в море кишит СТРАШНЫЙ ВИРУС КИШЕЧНОЙ ПАЛОЧКИ, КОТОРЫЙ НЕ ЩАДИТ НИ ВЗРОСЛЫХ НИ ДЕТЕЙ, СОТРУДНИКИ МОЛЧАТ, КУПАНИЕ СМЕРТЕЛЬНО ОПАСНО ДЛЯ ЖИЗНИ, СОСТАВ ВОДЫ НЕ ПРОВЕРЯЕТСЯ, БЕРЕГИТЕ ДЕТЕЙ И ИХ ЖИЗНИ!
      
      
",13 сентября 2016
74,1,"
Отдыхаем в Геленджике со 2 сентября, видимо поездка в прошлом году ничему нас не научила ( рвота,понос,температура у всей семьи были). В ЭТОМ году решили опять поехать сюда и соблюдать меры предосторожности,чтобы не заболеть.  Ничего нас не спасло!! Поймали какую-то двойную инфекцию лор+кишечную, 5 дней лежим в лежку, в том числе ребёнок 2,5 года, которому хуже всего ( температура под 40, кашель,рвота,понос. Отдых испорчен, деньги потрачены большие, и все ради того,чтобы лежать в кровати и пичкаться лекарствами.до конца отдыха видимо так и продажи.НИ НОГОЙ БОЛЬШЕ СЮДА, ЧЕРТОВ ГЕЛЕНДЖИК. Если хотите загубить себя и детей, то тут отличное место для этого.
      
      
",12 сентября 2016
75,1,"
Осторожно, ротовирус! Отдыхаем в Красной Талке, повальные отравления, бедные малыши!Капельницы не помогают, температура под 40, рвота, понос...Главврач обвиняет туристов, приехали, млре загадили, ни о чем не предупреждают! Куда смотрит Роспотребнадзор?Он наверняка в курсе отсутствия очистных? Или мзда на здоровье малышей глаза закрывает?...Куда смотрит курортный совет Краснодара? Берегите детей, не отдыхате никогда в Геленджике, особенно в Красной Талке! А цены, между прочем 8300=в сутки без лечения?...
      
      
",10 сентября 2016
76,9,"
Хороший отдых! Много развлечений! Недавно с мужем приехали из Геленджика! Отдых очень понравился,очень много развлечений на разный вкус! Были на разных экскурсиях и морских прогулках! Все оочень понравилось! На мой взгляд, все проблемы с кишечными падочками и т.д. это в основном безалаберность и тупость людей,которые купаются или в технических зонах,где большими бувами написано:«КУПАНИЕ ЗАПРЕЩЕНО.ОПАСНО ДЛЯ ЖИЗНИ»,не бережете себя,подумайте о детях,а то прям под этими табличками с маленькими детьми купаются. А потом пишут,что Геленджик хреновый город! Не умеете отдыхать не едьте туда! Мы с мужем купались в той же бухте,вода в рот попадала и никаких проблем не было! По-моему прекрасный отдых! Красивая природа,есть на что посмотреть! И почему-то все жалуются на Геленджик,но все ровно прутся туда! Поэтому,в первую очередь будьте внимательней! Всем добра!
      
      
",29 августа 2016
77,1,"
Ужасный отдых Решила написать ,люди если вы читаете то не ногой сюда,я этой ночью перенесла такое и рвота и диарея поднялась высокая температура тело как не моё не могла встать с кровати, и тут я такая не одна,никогда больше сюда не приеду,потраченный отпуск и деньги!
      
      
",28 августа 2016
78,1,"
испорченный отпуск Решили впервые поехать на черное море и направились в Геленджик, были там всего 4 дня потому что на большее не хватило сил. Куда смотрит государство я не знаю, надо убрать этот город из списка курортных городов!!!цены на таблетки которые как никак нужны просто заоблачные, люди делают деньги на страданиях других, и не надо писать коментарии про то что это чудо курорт и про то что это аклиматизация. уже третий день как дома, у всех температура около 39 градусов, больше никогда не поеду в этот город и никому не советую!!! Никогда не писал коментарии но тут не выдержал!!!!!!
      
      
",24 августа 2016
79,1,"
В 2016 г не понравилось! Отдыхали в Геленджике на Тонком мысе в июле 2016.Народу очень много,ВОДА ПО ЧАСАМ,причём и холодная и горячая,уже второй год в летний сезон,все больницы забиты отдыхающими с отравлениями,мы тоже отравились.Есть в общепите категорически нельзя!Геленджик в сезон-город для тех,кто хочет весь отпуск стоять на кухне,редко принимает душ и не моет руки и мечтает побывать в больнице.Были в 2014году такого кошмара не было.Никому не советую.
      
      
",21 августа 2016
80,1,"
Напрасно потраченные время и деньги Дочке 10 лет, рост 153 - пришлось кататься на детских горках, поскольку не пускали на горки, которые позиционируются как подростковые, хотя в правилах написаны ограничения до 12 лет или рост 145, по росту дочка подходит, да и я была всё время рядом. Мы бывали в десятках аквапарков, но таких жёстких рамок нигде не было, работники аквапарка вели себя как злобные  доберманы, готовые покусать, если их не устраивают параметры желающего прокатиться. На горки с ""ватрушками"" безобразные очереди - постояв на одну из них 40 минут, желание прокатиться на какой-нибудь ещё напрочь пропало. Обычно мы проводим в аквапарках по 6-7 часов, а здесь нам хватило трёх, чтобы окончательно разочароваться в самом большом в России аквапарке. Самый большой совершенно не означает самый лучший. 
      
      
",20 августа 2016
81,3,"
не стоит своих денег Красивое место,но ОЧЕНЬ много людей,нормально сфотографироваться нереально и гулять не в радость,когда такие толпы. Да и негде гулять особо, территория маленькая.Лучше приходить туда рано утром,а еще лучше не приходить вообще.Ничего впечатляющего мы там не увидели,а за вход 400 рублей требуют.
      
      
",16 августа 2016
82,1,"
Почему то все время удаляются плохие отзывы! И да, в Геленджик больше ни ногой! Администратор, я конечно понимаю, что возможно власти краснодарского края не очень довольны отзывами отдыхающих в Геленджике и поэтому вам надо отфильтровывать плохие отзывы, и я понимаю, что на здоровье чужих детей вам наплевать, но должна же у вас быть хоть какая то доля сострадания к детям?! В ГЕЛЕНДЖИК НЕЛЬЗЯ ЕХАТЬ С ДЕТЬМИ! ТАМ КИШЕЧНАЯ ПАЛОЧКА В МОРЕ! У нас тоже ми мо дома постоянно неотложки проезжали. К нам приехали через 3 часа после вызова, сказали что очень много детей. Приехали в городскую больницу и увидели контраст с красивым ухоженным городом, где все новое отремонтированное и вдруг эта убогая больница, где человек 100 плачаших от боли детей и многие из них лежали прямо в коридоре, так как палаты переполнены. Этот город должен быть закрыт на карантин. Каждый второй ребёнок там болеет ротовирусной инфекцией! Я уверена, что в конечном итоге люди и сами все поймут и перестанут туда ездить. 
      
      
",15 августа 2016
83,2,"
Выбирайте другие места Обычно не оставляю отзывов, но промолчать невозможно. Вернулись 11.08.16г. Пережили все, что описано  в предыдущих отзывах. У старшего сына в ночь перед вылетом домой была температура 39,5. Вызов в скорой передали бригаде только через 5 часов. Думала, что не улетим. Море грязное. Местных фруктов в продаже нет, только импорт. Город ужасно переполнен. На ул. Островского каждый день прорывает канализацию, точнее ее выдавливает через люк и далее она течет до ближайшей решетки ливневки. А ливневка, как известно, сливается в море у аквапарка (центральный пляж). 
      
      
",13 августа 2016
84,1,"
Ротовирус!!! Были с 30 июля по 10 августа 2016г. Район Толстого Мыса.Пляжи Сады Морей и детского лагеря. Испорченный отпуск,нервотрепка, из 7человек шестеро сидело на энтерофуриле не менее 5 дней. Рвота,понос, высокая температура, более 39.Скорая ехала 5 часов,наш вызов к ребенку был двухсотым у этой бригады.Звонила в 20.00,приехали в час ночи.На пляжи отдыхающие с энтерогелем в руках, в аптеках сразу дают комплект препаратов.Врачи скорой говорят,что город необходимо закрыть на карантин.Болеют и дети,и взрослые. Местные сами в шоке.

",11 августа 2016
85,9,"
Бывает все!!! Друзья мои,те кто пишет про Геленджик плохо,я приезжая живу то там то тут 6 год,по возможности лето стараюсь проводить на море.У меня жвое детей 3 и 1год мы купаемся в море(не так часто как хотелось бы ,но все же) и тьфу тьфу тьфу мы не болеем и знаете местные так же купаются в этом море и детей водят и все хорошо!каждый год говорят про сезон ротовируса,а в центральной России зимой говорят про сезон гриппа!кто к чему привык!не надо хаить Гелен,посмотрите отзовы о других местах!вы сами тащите детей на море в пик солнечной активности,каждый день вижу как в 12-13 часов бегают по пляжу дети,а потом виноват дядя!Геленджик хороший горлд,просто ко всему с умом надо подходить)
      
      
",11 августа 2016
86,1,"
Отзыв, сидя над унитазом Приехали с женихом на 18 дней. У друга здесь имеется квартира. Мы сняли номер на улице Леселидзе - единственное, что было хорошим за этот отдых. Меня рвёт уже по-третьему разу. Хотели положить в больницу. Про скорую, кстати, знакомая история, объявили, что ждать 2 часа, привозите мол сами.  Я уже в полном отчаянии, так как таблетки уже не помогают, энтероцель выходит наружу. Причём, когда мы были в прошлом году ничего этого не было! Очень хочу домой. Посоветуйте, пожалуйста, мощные лекарства, а то как бы не остаться здесь навсегда.....
      
      
",10 августа 2016
87,1,"
Ужас!!! Во-первых - утром очередь за билетами часа на полтора. Во-вторых- ребенка 12 лет ( 158см рост) с билетом 1 категории не пустили на половину горок из-за которых он, собственно, и шёл туда. Оказывается ,на разные горки есть ещё ограничения по возрасту. В-третьих -билетов продают столько, что на все более-менее стоящие Ггорки очереди примерно на 40-60 мин.Короче, разочарование полнейшее!!!!
      
      
",09 августа 2016
88,10,"
Замечательно. Приехали семьей из Геленджика сегодня. 5 дней отдыхали и наслаждались морем, городом, красотой набережной. За весь отдых не увидела ни одного заболевшего кишечной инфекцией. В гостином доме было около 15 семей с детьми, на пляже нас все пять дней окружали одни и те же люди, многие с маленькими детьми, ни одного больного. Все радовались, загорали и купались. Так что советую посетить этот замечательный город!
      
      
",04 августа 2016
89,9,"
Удивилась негативным отзывам про аквапарк...((Были 2 раза, в 2012, 2015 году.Все очень понравилось, и мне, и детям в особенности! В этом году тоже приехали в Геленджик и на д.р. сына обязательно вновь пойдем в Бегемот)) Единственно что не понравилось, очередь на вход...долго и муторно .
      
      
",04 августа 2016
90,1,"
Ужас !!!!!! Мы были в Геленджике 9 дней(07.07.16-16.07.16). Нас было 2 взрослых и 4 детей. Сын заболел сразу на следующий день, рвота, температура и диарея. У дочки 2,7 года началась диарея. То что есть кишечная палочка в море я уже даже не сомневаюсь!!! С дочкой 10 лет лежали в инфекции 2 дня, отделение переполнено маленькими детьми! Бедные бедные детки!!! Чего мы только там не видели, бардак полный!!!! Все лекарство покупали мы сами (оно дороже чем в других городах России в 3 раза). Работники отделения ХАМЫ!!!!! Не передать словами. Всех детей выписывают с отравлением!!!! Ни слово про море! Сами местные с кем успела познакомиться, говорят что своих детей они вывозят из города по возможности на все лето! Т.к. море очень грязное, купаться в нем ни в коем случае нельзя!!!!!!!Хочется кричать всем людям НЕ ЕДЬТЕ В ГЕЛЕНДЖИК!!! 

",01 августа 2016
91,1,"
Страшный ужас. Ужас!!! Никогда больше не приеду в Геленджик! ""Отдыхаем"" пятые сутки. Испорчен весь отдых. Ребенок двухлетний лежит в бессознательном состоянии вторые сутки. Сутки рвало даже отводы. Хорошо хоть уже без рвоты. Это после одной минуты купания в море. Старший с температурой. Все глотаем энтеросгель. Скорую ждали 3 часа. Все с кишечной инфекцией. Врачи твердят типо,  что то сьели... Ага... Мы един только дома. Питаемся правильно. Все моем. Инфекция в море!!! Я искупалась один раз. По телу жуткочешущие прыщи. Осталось проторчать еще пять дней. Ни о каком море речи быть не может... Впустую потраченные деньги и главное здоровье. Жалею,  что не почитала сразу отзывы. Теперь поздно метаться куда то,  да с больным ребенком. (((( я в шоке от этого города....Положительное впечатление только от жилья,  в котором живем. Здесь и придется провести оставшееся время. В общем сижу,  рыдаю... 

",31 июля 2016
92,1,"
Если мягко: разочарование. Деньги на ветер и время впустую.Даже ребенок загрустил.Вода ледяная даже в лягушатнике . 3 детских спуска которые не впечатлили ребенка. Пионеры с флажками на спусках, вероятно набирались по конкурсу кто круче нахамит посетителю. Одной женщине отказали с дословной формулировкой, что она пенсионерка и никто не собирается ловить ее труп внизу. Т.е. на детских нельзя, на взрослых нельзя, деньги не возвращают: сиди в луже с ледяной водой за 1100.Общее ощущение, что тебе сделали одолжение , что впустили. Это касается и охраны и буфета и пионеров со свистками.Ячейки для вещей а-ля ""Магнит"". За то бабло, которое стригут с отдыхающих, могли бы электронные нормальные поставить, а не жестянки .Не тратте деньги и время

",27 июля 2016
93,2,"
Вшивый домик!!! На пляжной зоне грязное море,мусорные контейнеры не вывозятся.Но город завораживает своей красотой,которая может сгладить эти минусы.Но самое большое разочарование-это номер,который мы снимали.Никогда не бронируйте номер на МОРСКОЙ 16А!!!!Потому что цена не оправдывает желаемое:хозяйка с уборщицой постоянно суются в личные вещи, такие как посуда,продукты,даже в номера заходили,наблюдали.А в конце отдыха обнаружили вшей,которые жили в подушках и простынях,так как их никогда видимо не дезинфицировали.Туалет один на две комнаты,убираются в номерах раз в 5 дней,хотя это было даже не заметно.Нельзя пользоваться мультиваркой,свет выключался несколько раз,про воду вообще молчу:она то горячая,то холодная,то ее вообще нет.Отдыхавшая с нам семья отвечала свадебное путешествие-вернулась домой со вшами с МОРСКОЙ 16А!!!
      
      
",19 июля 2016
94,9,"
ОТЛИЧНЫЙ ОТДЫХ В ГЕЛЕНДЖИКЕ Мы отдыхали с 20.06.16 по 30.06.16. в Отеле ""БАУНТИ"" бронировала через Букинг. Всё отлично. Город понравился сразу!!!! Чисто, красиво, и как то по домашнему. Хочу отметить и сказать спасибо всем водителям Краснодарского края, ни разу не чувствовала хамства на дорогах и порадовала культура вождения даже местных лихачей. Море разное. Приехали было грязновато, а на следующий день и все последующие дни было чистейшее, насчет плит хочу отметить сразу они не везде, так что не бойтесь на тонком мысе есть пляж где совсем нет плит, где мы и купались. Конечно ценник немного великоват. Но если подойти с умом то можно не разориться что мы и сделали. Отдохнули на 100%. Порадовала поездка в горы с ""КАЗАЧИЙ ПАТРУЛЬ"". Кушали в столовой на пляже ""СССР"" самый дорогой счет на 4-х был 1100руб. в среднем от 600 до 900руб. есть и дороже кафе и рестораны. Были в Кабардинке и Архипо-Осиповке. понравилось и там и там.  
      
      
",19 июля 2016
95,10,"
Отзыв об отпуске. Буду краток. Город мне понравился. Ужасная коммерция на побережье города. Бесплатные пляжи ни о чем. В городе классно тусить и жить, а купаться лучше в Дивноморске.  Он рядом, но надо ехать на машине. 
      
      
",18 июля 2016
96,1,"
Не ездите в Геленджик, берегите здоровье свое и детей! Находимся на ""отдыхе"" в пансионате ""Сосновая роща"" нет наверно номера где бы ротовирус обошел стороной!!!! Объехали побережья, где бы ни были, ели в ресторане, баре, кафе, в прибрежных забегаловках и всегда все было хорошо! Приехав в Геленджик( а меня предупреждали, что там все с рвотой и поносом, но я не поверила) и по цивилизованной путевке нас не смогли уберечь! Не ездите, выберите более чистое место и пляж, о котором отдельная грустная песня!
      
      
",18 июля 2016
97,1,"
Не рекомендую. Опасно для здоровья!!!  Тем кто собирается еще ехать, ОТКАЖИТЕСЬ!!!Отдых начался 13 июля.Отдыхаем на Тонком мысе. Первые три дня прошли отлично, на четвертый началась ротовирусная инфекция. Сначала ребенок потом мы с мужем. И еще нескодько детей на нашем этаже. Море и пляже  отвратительное, как будто нет очистительных сооружений и все напримик идет в эту бухту. Даже вода в доме из под крана вонючая. Море на море не похоже,а лужа. Сами местные жители не купаются, едут дальше в открытое море
      
      
",17 июля 2016
98,7,"
О Геленджике)) Долго думали куда поехать отдыхать,и решили в Геленджик ,город очень чистый,дороги ровные,мусор нигде не валяется,но само море мне не понравилось,особенно галечное ,пройдёшь пару шагов и сразу плиты ,ударяешься,плавать невозможно,мы жили в районе Голубой бухты,и люди там кстати тоже очень злые,что продавцы ,что таксисты,ещё ходили в аквапарк Золотая бухта ,на одну горку мы простояли 1 час 3 минуты,это я запомнила очень хорошо,бывает и такое что придёшь на горку и нет никого,вообщем как повезёт)))на канатной дороге тоже очень было классно))и что бы хоть поплавать в море мы ездили в Кабардинку,там море чистое и волны и пляж хороший)))
      
      
",13 июля 2016
99,10,"
Золотая Бухта??? Отдыхали в Геленжике в 2015 году в июне,семьей дочке 2,5 года.Прекрастный,чистый город,очень крутой аквапарк.В аквапарке были с утра и до 17,дочь в восторге,мы с мужем тоже.В этом году едим опять,еще берем с собой маму)))желаю всем прекраснтно отдахнуть в этом году)))
      
      
",09 июня 2016
100,4,"
приехали в геленджик на фестиваль город хороший репетицыя фестиваля очень хорошая очень не понравилось что неодного обьявления о том что пускать будут только по билетам небыло и когда пришли нас просто не пропустили на фестиваль больше новерно в геленджик не поедем чтнобы не расстраиваться
      
      
",06 июня 2016
101,1,"
Мой последний отдых в Геленджике. 1. На машине не приезжайте - на отдыхающих администрация зарабатывает деньги тем, что в городе везде запрещена парковка. Масса эвакуаторов делают пополнение местного бюджета. 2. Повальное курение и пьянство - на пляжах, на набережной.  3. Пляжи грязные.4. Цены сумасшедшие и на отельчики, и на питание: за 12 дней на троих 80 000 с дорогой (от Тулы). 5. Фрукты и овощи все импортные.6. Город захлёбывается в инфекциях - всех поносит и рвет. 7. Если у вас дети - это не для них - высокая влажность и духота. Плюс те же инфекции (даже если Вы питаетесь не в кафе, а сами - не спасет). 8. Плюс от Краснодара до Геленджика - вечные пробки и еще более вечные ремонты дорог. Гробится время, нервы, машина.
      
      
",23 мая 2016
102,1,"
Нет парковок Что мне очень не нравится в Геленджике - это отсутствие парковок. Да, есть платные парковки - несколько в центре города. Можно поставить, это хорошо. А что делать, если живешь не в центре? Машину ставить некуда. Повсюду мотаются эвакуаторы - ищут чем-бы поживиться. Утаскивают машины даже с тихих улиц далеко от центра. Просто какое-то узаконенное издевательство и отбор денег. Все сделано против людей. Приезжаешь вроде бы отдыхать, а на деле весь отдых ищешь - куда бы поставить машину.
      
      
",05 января 2016
103,2,"
персонал пляжа не квалифицированное хамло! На пляже спасатели заняты игрой в бильярд и спанием на жезлонгах в тени. Одеты не по форме, в шортах с рацией и голым торсом. Подходят и говорят что солнце и тень от парапета набережной платные. Хамство и вымогательство это красная талка!
      
      
",29 сентября 2015
104,2,"
красная талка это беззаконие и вымогательство В сентябре была в Геленджике. Хотела покупаться на море. Сотрудники красной талки нарушают статью шесть водного кодекса рф . Преграждают путь к морю заборами, ларьками, и вымогателями денег. Денежная плата за услуги проходит мимо кассы и налогов!

",28 сентября 2015
105,1,"
не ходите на детскую площадку ""золотая рыбка""-неадекватный пьяный мужик Пришлось столкнуться с быдлом в прямом смысле этого слова-зашла с ребенком на детскую площадку,держу за ручки,учимся ходить по ступенькам,такие же маленькие детки на лестнице домика,и тут начинает носится девочка лет 7 и чуть не сталкивает малышей-на мое-девочка,осторожнее,подлетает её папаша-неадекват,который бегал за ней по площадке до этого,думая что он там один и больше никого нет и оооорал-догоню....в общем -это нечто,подскакивает и начинает орать-ой,извините,по гроб жизни беду благодарен за ваше прощение и т.д. Словесный понос!!! Дети вокруг перепугались,заплакали,а он дальше продолжал нервно содрогать окружающий воздух. Мой муж сказал ему-не ори,здесь дети,на что это чмо просило его ударить. Ситуация из ряда вон-детская площадка,пытается спровоцировать драку,орет. Когда я ему сказала про полицию -он слинял. В общем-держитесь от таких подальше с девочками по имени алиса!!!! Встречу в следующий раз-целым не уйдет. 
      
      
",20 сентября 2015
106,6,"
Кашмар, а не хозяйка Люди, мы недавно отдыхали в прекрасном - городе Геленджик, все очень нравилось, но отпуск нам испортила хозяйка дома в котором мы снимали комнаты, ужасное отношение, оскорбили нас всяко как только можно... Сказали что до дома мы не доедим, хотя она в курсе была что мы приехали за  3000т. Км. Не кому не посоветую тот кашмар который мы пережили. Адрес этого дома улица советская 4.
      
      
",14 сентября 2015
107,1,"
Город хороший, Но тур фирма обманула с гостиницей!!!!!!!! Отдыхали в августе 2015 года, сам город красивый. Очень долго до него ехали, приехали вместе 10 утра в 16 часов вечера.Пришли в гостевой дом комнаты ужасные, фотографии те что показывали нам в турфирме не соответствуют то что мы увидели. Света не было 2 суток, вода до 9 утра кто успел тот намылся. Кухня маленькая, посуды крайне мало. Ночью еще и тараканы по комнате бегали то рыжие то черные большие. Через 5 дней отдыха 10 человек получили отравление.
      
      
",10 сентября 2015
108,3,"
Пансионат ""Кавказ"" Геленджик. Пляж отвратительный. 70% лежаков сломано, в море войти не возможно (огромные камни), даже спец. обувь не спасает.
      
      
",26 августа 2015
109,1,"
Позор 21.08.2015 я стоял в очереди в окно № 1 Главпочтампа г.Геленджик (индекс 353460)для получения денежного перевода,в очереди был вторым за весьма пожилой женщиной.Возмутило то,что и без того неторопливый оператор,наплевав на порядок очереди,без согласия клиентов,ожидавших ее работы,начала работать с влезшей без очереди своей знакомой.На просьбу назвать свою фамилию ответила отказом,заявив,что вообще из другого отделения(и это при работе с денежными средствами!)На вопрос о жалобной книге был получен ответ,что на бессрочной проверке,на вопрос о начальстве оператор из окна № 5 отделалась нелепым ответом:ДАЛЕКО!!!И это в курортном городе РФ,в разгар сезона.Фамилию распущенной хамки из окна № 1 я прочитал только на чеке-Полевая Ирина Николаевна.Буду обращаться в Почту России чтоб хамство и некомпетентность пресекались и наказывались.
      
      
",21 августа 2015
110,1,"
ужасс ул Янтарная 42/1 Гостевой дом ЯнтарныйНе советую!!!!!!!!!!! Больше никогда туда не приедем!! На каждом шагу висят таблички с условиями "" туда xоди, сюда не xоди"" , Правила пользованием бассейна вообще убили!!! После 8 вечера его закрывают!!! Но это еще ничего по сравнению с тем, что в номере были тараканы, кучааааа тараканов:  на одежде в шкафу, в душе,на постели!!!!!!!!!!!!! И в конце меня убила администратор Вера, которая завела смотреть номер, когда я лежала спала в нижнем белье!!!!!!!!!!!!!!!
      
      
",20 августа 2015
111,2,"
описание не соответствует действительности Пляж галечный, вход не везде комфортный, весь песок давно размыло морем. Тина плавает во всю, по берегу бегает мальчик и вылавливает ее.
      
      
",17 августа 2015
112,1,"
Геленджик - испорченный отпуск Отдыхали в Геленджике 4 дня, из них 2 дня сидели без электричества и воды в гостевом доме ""Екатерина"" на улице Херсонская. Грязное море, очень много народу, пробки на дорогах, очень завышенные цены на все. Ничего особенного в этом городе нет, все эти развлечения есть в моем родном городе гораздо дешевле. И ничего особенного в самом море нет - грязь, галька вместо песка. Лучше сходить на пляж в родном городе, где чистый песок и народу поменьше. Сам город Геленджик не очень развит в плане инфраструктуры, в нем почти нигде не расплатиться банковской картой, снять наличные тоже проблема - 2 банкомата   Сбербанка на весь город и огромные очереди, почти нет супермаркетов, а только полно палаток с высокими ценами. Жить в этом городе я бы не хотела.
      
      
",14 августа 2015
